schema_version	authority_entry_id	contract_id	member_contract_id	outcome_id	route_id	disposition	choice_set_id	choice_alternative_id	predicate_id	blocker_ids	authority_basis	authority_status	authority_entry_sha256
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::CORE-COPY	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	CORE-COPY	FORBIDDEN	NONE	NONE	NONE	NONE	COPY_ONLY_ON_SOURCE_PRESERVING_SUCCESS	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	09280a6848ddbbea850145f2a04f788e6181be7c536d532eab3279be6aa6d23c
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::CORE-EMPTY-CARRIER	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	CORE-EMPTY-CARRIER	FORBIDDEN	NONE	NONE	NONE	NONE	NO_NEW_VACANT_CARRIER_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	07ef29e2dc77b99c14f1058e8822245171fdfbc3b2b712473bd1681823775b2a
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::CORE-PARTITION-BORROW	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	CORE-PARTITION-BORROW	FORBIDDEN	NONE	NONE	NONE	NONE	NO_PAYLOAD_PARTITION_OR_RESULT_BORROW_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	cbcc3c62078fa215018d0029e33bd3ed3e82880c68262f4b7fc0e0fc604fb2a6
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::CORE-REPACKAGE-FULL-STORAGE	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	CORE-REPACKAGE-FULL-STORAGE	FORBIDDEN	NONE	NONE	NONE	NONE	REPACKAGE_REQUIRES_EXACT_SAME_FULL_STORAGE_ROOT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	1448b05fc05f9b0d1b8691afb75ff84f1b6aeda97d3cbe243b1942f0d4c66819
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::CORE-REPLACE	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	CORE-REPLACE	FORBIDDEN	NONE	NONE	NONE	NONE	NO_EXACT_LIVE_PLACE_REPLACEMENT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	4575e221920c34637437f11da8c2177c49df3c00afafea3f85da23a8cdb52436
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::CORE-RESHAPE-PARTITION	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	CORE-RESHAPE-PARTITION	FORBIDDEN	NONE	NONE	NONE	NONE	RESHAPE_ONLY_ON_PROVED_LAYOUT_BIJECTION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	aaf7e998ff79a64c2cccc57568e0928814b6095af580f22f07a0b127cefdb9c9
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::CORE-SWAP	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	CORE-SWAP	FORBIDDEN	NONE	NONE	NONE	NONE	NO_SELECTED_SWAP_ROUTE_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	638ae7691155c7125877fa1b9ec38a6d2e1a97f1c5512a6f3908c07b27f6a58b
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::CORE-TAKE-PUT	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	CORE-TAKE-PUT	FORBIDDEN	NONE	NONE	NONE	NONE	NO_OWNER_TRANSFER_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	871a8333beeed10f6d758364f7ac2efa5ed82a01f363281e65065238e9669c44
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::CORE-TYPED-PLACE	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	CORE-TYPED-PLACE	FORBIDDEN	NONE	NONE	NONE	NONE	TYPED_PLACE_IS_CARRIER_PRECONDITION_NOT_OUTCOME_ACTION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	e01229ee6a574c10d130413839ffe8be3f49dfef3dc0b693c04afa5edc49f89d
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::FAIL-CHECKED-ARITH	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	FAIL-CHECKED-ARITH	REQUIRED	NONE	NONE	NONE	NONE	ROUTE-EVIDENCE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::FAIL-CHECKED-ARITH	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	b6e9c48f3e08ba1c49a1bf086b1954ddc02937b9ffa3a2d827d5d68027901cea
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::PROTOCOL-CURSOR-OWN	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	PROTOCOL-CURSOR-OWN	FORBIDDEN	NONE	NONE	NONE	NONE	FULL_COMPLEMENT_HOSTILE_INJECTION_GUARD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	ef1207f5d954941df3a8b0ed06153227e6e94ffac721d5e746ba8b02acf2c52c
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::PROTOCOL-CURSOR-SHARED	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	PROTOCOL-CURSOR-SHARED	FORBIDDEN	NONE	NONE	NONE	NONE	FULL_COMPLEMENT_HOSTILE_INJECTION_GUARD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	305eb5a702611b8820faa893def224918f7a061f32395d78ce41c01612c5d755
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::PROTOCOL-CURSOR-UNIQ	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	PROTOCOL-CURSOR-UNIQ	FORBIDDEN	NONE	NONE	NONE	NONE	FULL_COMPLEMENT_HOSTILE_INJECTION_GUARD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	f39ffc343c422b3b99464b1a2195e76ecdbeb59629062405b544d43ad6692162
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT::PROTOCOL-EXACT-FOCUS	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	PROTOCOL-EXACT-FOCUS	FORBIDDEN	NONE	NONE	NONE	NONE	EXACT_PRECOMMIT_OR_NO_CHANGE_OUTCOME_NEEDS_NO_OPEN_FOCUS	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	d21e4266129db76aa3d535c5aa7386ba2b9987405390d6c072b6827c5af43c87
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::CORE-COPY	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	CORE-COPY	FORBIDDEN	NONE	NONE	NONE	NONE	COPY_ONLY_ON_SOURCE_PRESERVING_SUCCESS	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	35d0d64f71e75b5cacd5db04b9ca041101353ccfedd9ca1cd140828b713c0817
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::CORE-EMPTY-CARRIER	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	CORE-EMPTY-CARRIER	CONDITIONAL_WITH_FROZEN_PREDICATE	NONE	NONE	PREDICATE::STABLE_SORT_REQUIRES_SCRATCH_CARRIER	NONE	SELECTED_STABLE_MERGE_TRACE_ACQUIRES_ONE_SCRATCH_CARRIER_ONLY_ABOVE_ITS_THRESHOLD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	8e912a1257dd7a9d411383b2b09b7bf360c99361db1a11b8c54ec9d18dcef92b
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::CORE-PARTITION-BORROW	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	CORE-PARTITION-BORROW	CONDITIONAL_WITH_FROZEN_PREDICATE	NONE	NONE	PREDICATE::INPUT_LIVE_LENGTH_AT_LEAST_TWO	NONE	ADJACENT_OR_COMPARATOR_LOANS_REQUIRE_AT_LEAST_TWO_LIVE_INPUTS	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	c056c9a55497dd9ac071c332ae91065cafd53bc51d7f014fe50fe9d5984780fd
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::CORE-REPACKAGE-FULL-STORAGE	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	CORE-REPACKAGE-FULL-STORAGE	FORBIDDEN	NONE	NONE	NONE	NONE	REPACKAGE_REQUIRES_EXACT_SAME_FULL_STORAGE_ROOT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	e4d4854509b9504b31dc46a5bde14c3ce852e5974d37ef846efcb4fa8061e935
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::CORE-REPLACE	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	CORE-REPLACE	FORBIDDEN	NONE	NONE	NONE	NONE	NO_EXACT_LIVE_PLACE_REPLACEMENT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	91aebd54e185497b3f20963bff9128879604c2dd37ab3a687a9a87b29e80c776
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::CORE-RESHAPE-PARTITION	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	CORE-RESHAPE-PARTITION	FORBIDDEN	NONE	NONE	NONE	NONE	RESHAPE_ONLY_ON_PROVED_LAYOUT_BIJECTION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	01019a183b6b52e27331f3c32a77d9356517aa9f35377cafa2282cb6f44bca3a
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::CORE-SWAP	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	CORE-SWAP	FORBIDDEN	NONE	NONE	NONE	NONE	SELECTED_STABLE_MERGE_TRACE_USES_RELOCATION_NOT_SWAP	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	94cf6e97929f51d1360e55685e80772c2120e99f99ed92395a62a5a90cbec5f2
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::CORE-TAKE-PUT	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	CORE-TAKE-PUT	CONDITIONAL_WITH_FROZEN_PREDICATE	NONE	NONE	PREDICATE::STABLE_SORT_RELOCATES_PAYLOAD	NONE	SELECTED_STABLE_MERGE_TRACE_USES_ONE_SCRATCH_CARRIER_AND_LINEAR_RELOCATION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	11c7e169e024d662886687c28ae89933f5d472701050bcc08d5da5a5e23342cf
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::CORE-TYPED-PLACE	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	CORE-TYPED-PLACE	FORBIDDEN	NONE	NONE	NONE	NONE	TYPED_PLACE_IS_CARRIER_PRECONDITION_NOT_OUTCOME_ACTION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	820c313e400ad5d7cbae9903429d162fe8d7fbd2999555ee9f5e79ddb2df59f7
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::FAIL-CHECKED-ARITH	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	FAIL-CHECKED-ARITH	REQUIRED	NONE	NONE	NONE	NONE	ROUTE-EVIDENCE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::FAIL-CHECKED-ARITH	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	2f16d1e5e98ac58eac212ee51473be5cc35ce4f7c5265788913ab1518375564e
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::PROTOCOL-CURSOR-OWN	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	PROTOCOL-CURSOR-OWN	FORBIDDEN	NONE	NONE	NONE	NONE	FULL_COMPLEMENT_HOSTILE_INJECTION_GUARD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	2c6a4c8e7c06b884f5f6eeb42dc9b8789422fcfd69dba8f0f97cb27621e284be
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::PROTOCOL-CURSOR-SHARED	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	PROTOCOL-CURSOR-SHARED	FORBIDDEN	NONE	NONE	NONE	NONE	FULL_COMPLEMENT_HOSTILE_INJECTION_GUARD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	fdcf2e93918e6d16720771a5a6a05e47f46b4e8fafb71ffb618bc228be983831
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::PROTOCOL-CURSOR-UNIQ	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	PROTOCOL-CURSOR-UNIQ	FORBIDDEN	NONE	NONE	NONE	NONE	FULL_COMPLEMENT_HOSTILE_INJECTION_GUARD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	64e21ec49340a723616aa9b99fcce54d0d5f67750f80a99e6767085d32ee3d5c
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS::PROTOCOL-EXACT-FOCUS	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	PROTOCOL-EXACT-FOCUS	CONDITIONAL_WITH_FROZEN_PREDICATE	NONE	NONE	PREDICATE::STABLE_SORT_RELOCATES_PAYLOAD	NONE	STABLE_SORT_USES_FOCUS_ONLY_WHEN_THE_SELECTED_MERGE_TRACE_RELOCATES_PAYLOAD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	c05ae191dc244574d604394cfeb0918b33bf765687cfb2a070152b275e9f2205
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT::CORE-COPY	DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-SORT-UNSTABLE	DENSE-SORT-UNSTABLE.VIEW-SORT-02.OUT.BEHAVIOR_ABORT	CORE-COPY	FORBIDDEN	NONE	NONE	NONE	NONE	COPY_ONLY_ON_SOURCE_PRESERVING_SUCCESS	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	0570551d229cb7073294f87e76d32e11007ede687673982fa6ee47366649ce45
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT::CORE-EMPTY-CARRIER	DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-SORT-UNSTABLE	DENSE-SORT-UNSTABLE.VIEW-SORT-02.OUT.BEHAVIOR_ABORT	CORE-EMPTY-CARRIER	FORBIDDEN	NONE	NONE	NONE	NONE	NO_NEW_VACANT_CARRIER_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	267accc50433cc2c8f3069400b54bc3fc23d8ca9477796a6360ba6a609c6e44b
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT::CORE-PARTITION-BORROW	DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-SORT-UNSTABLE	DENSE-SORT-UNSTABLE.VIEW-SORT-02.OUT.BEHAVIOR_ABORT	CORE-PARTITION-BORROW	REQUIRED	NONE	NONE	NONE	NONE	EXACT_CALLABLE_RECEIVES_LIVE_ELEMENT_LOAN	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	4e5e6fe12e2fea41d419a04a4bcda78e9df8b3432ea93c2a0b42f738e9b964e7
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT::CORE-REPACKAGE-FULL-STORAGE	DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-SORT-UNSTABLE	DENSE-SORT-UNSTABLE.VIEW-SORT-02.OUT.BEHAVIOR_ABORT	CORE-REPACKAGE-FULL-STORAGE	FORBIDDEN	NONE	NONE	NONE	NONE	REPACKAGE_REQUIRES_EXACT_SAME_FULL_STORAGE_ROOT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	e6654fcc8bf83ce33a32245df39dbf7083c8f9e6b4023372a9b3af3b5ebb1535
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT::CORE-REPLACE	DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-SORT-UNSTABLE	DENSE-SORT-UNSTABLE.VIEW-SORT-02.OUT.BEHAVIOR_ABORT	CORE-REPLACE	FORBIDDEN	NONE	NONE	NONE	NONE	NO_EXACT_LIVE_PLACE_REPLACEMENT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	c1e1fa3379978847d144cb051f1fb75c5593798d264791aed684596bfd53d237
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT::CORE-RESHAPE-PARTITION	DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-SORT-UNSTABLE	DENSE-SORT-UNSTABLE.VIEW-SORT-02.OUT.BEHAVIOR_ABORT	CORE-RESHAPE-PARTITION	FORBIDDEN	NONE	NONE	NONE	NONE	RESHAPE_ONLY_ON_PROVED_LAYOUT_BIJECTION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	3a9211f7145f227ebb039259bf9496470bc7e37e03f8bb31698e089e64fc9630
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT::CORE-SWAP	DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-SORT-UNSTABLE	DENSE-SORT-UNSTABLE.VIEW-SORT-02.OUT.BEHAVIOR_ABORT	CORE-SWAP	CONDITIONAL_WITH_FROZEN_PREDICATE	NONE	NONE	PREDICATE::PREFIX_EXCHANGE_COMPLETED_BEFORE_BEHAVIOR_ABORT	NONE	UNSTABLE_SORT_ABORT_MAY_FOLLOW_EXCHANGES	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	b7d654d0c23d00a27652a54f161da87f1f45dd103136b02b2e440e9ecc901b09
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT::CORE-TAKE-PUT	DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-SORT-UNSTABLE	DENSE-SORT-UNSTABLE.VIEW-SORT-02.OUT.BEHAVIOR_ABORT	CORE-TAKE-PUT	FORBIDDEN	NONE	NONE	NONE	NONE	NO_OWNER_TRANSFER_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	a069d59300aba9ca3d7310d4dc7c5bc790a26d12af94a5f6ce6885672a8f7a66
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT::CORE-TYPED-PLACE	DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-SORT-UNSTABLE	DENSE-SORT-UNSTABLE.VIEW-SORT-02.OUT.BEHAVIOR_ABORT	CORE-TYPED-PLACE	FORBIDDEN	NONE	NONE	NONE	NONE	TYPED_PLACE_IS_CARRIER_PRECONDITION_NOT_OUTCOME_ACTION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	c37a0933cdffefcd281bd8adc006d184c5cad034622296bcdd6b3c69836ae1fb
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT::FAIL-CHECKED-ARITH	DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-SORT-UNSTABLE	DENSE-SORT-UNSTABLE.VIEW-SORT-02.OUT.BEHAVIOR_ABORT	FAIL-CHECKED-ARITH	FORBIDDEN	NONE	NONE	NONE	NONE	NO_FL_ARITH_CAPABILITY_IN_EXACT_SOURCE_CONTRACT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	620eed0c16ad5dc84c52fe321997f5a599d41e7c8ec568bcff50ac0870a29acb
