capability_id	dimension	applicability	binding_kind	member_contract_id	outcome_id	overlay_branch_id	control_id	binding_authority
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-CLEAR	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-CLONE-FROM	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-COLLECT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-COMPARE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-CONCAT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-CONVERT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-COPY-FROM	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-COPY-WITHIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-DEDUP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-DEDUP-BY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-DEDUP-BY-KEY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-DEFAULT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-DROP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-EAGER-EXTRACT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-EAGER-SPLICE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-EXTEND-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-EXTEND-ITER	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-EXTEND-WITHIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-FILL-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-FILL-WITH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-FIXED-EACH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-FIXED-MAP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-FIXED-VIEW	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-FRESH-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-HASH-TRAVERSAL	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-INDEX-SHARED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-INDEX-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-INIT-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-INIT-COPY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-INSERT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-INSERT-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-INTO-BOXED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-INTO-FLATTENED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-INTO-OWNER	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-ITER-OWN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-ITER-SHARED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-ITER-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-JOIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-META	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-NEW	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-OWNER-VIEW	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-POP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-POP-IF	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-PUSH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-PUSH-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-REMOVE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-REPEAT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-REPLACE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-RESERVE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-RESERVE-EXACT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-RESIZE-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-RESIZE-WITH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-RETAIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-RETAIN-MUT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-REVERSE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-ROTATE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-SELECT-UNSTABLE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-SHRINK-TO	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-SHRINK-TO-FIT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-SORT-STABLE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-SORT-STABLE-CACHED-KEY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-SORT-UNSTABLE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-SPLIT-OFF	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-SWAP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-SWAP-REMOVE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-SWAP-WITH-VIEW	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-TAKE-WITH-DEFAULT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-TRUNCATE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-TRY-RESERVE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-TRY-RESERVE-EXACT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-VIEW-ARRAY-CHUNKS	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-VIEW-AS-FIXED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-VIEW-CONSUME-SPLIT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-VIEW-DISJOINT-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-VIEW-END	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-VIEW-END-CHUNK	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-VIEW-END-SPLIT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-VIEW-GET-SHARED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-VIEW-GET-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-VIEW-META	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-VIEW-SPLIT-CHECKED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-VIEW-SPLIT-TRAP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-SEAL	abstraction	REQUIRED	MEMBER	DENSE-WITH-CAPACITY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-CLONE-FROM	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-COMPARE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-CONCAT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-DEDUP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-DEDUP-BY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-DEDUP-BY-KEY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-EAGER-EXTRACT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-EAGER-SPLICE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-EXTEND-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-EXTEND-WITHIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-FILL-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-FILL-WITH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-FIXED-MAP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-FRESH-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-HASH-TRAVERSAL	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-INIT-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-INIT-COPY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-INTO-OWNER	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-JOIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-POP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-POP-IF	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-REPEAT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-RESIZE-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-RESIZE-WITH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
AB-BEHAVIOR	abstraction	REQUIRED	MEMBER	DENSE-RETAIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
