schema_version	candidate_id	meta5_delta_id	cumulative_meta5_delta_ids	operation_id	signature	precondition	owner_result	allocation_result	borrow_result	fact_result	normal_exit_effect	authorization_status
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-CLONE-01-DENSE-CLONE-FROM	adapter<DENSE-CLONE-FROM>(move-or-borrow topology<T>; Live DST owners; borrowed SRC values) -> one exact registered outcome	DST and SRC have equal length; DST is uniquely borrowed and SRC is shared-borrowed. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-MOVE_OUT,OP-RUNTIME_TOPOLOGY-RELOCATE,OP-RUNTIME_TOPOLOGY-DESTROY,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-CLONE-FROM::TRAIT-CLONE-01::COMMON-NON-OD1::SUCCESS,DENSE-CLONE-FROM::TRAIT-CLONE-01::COMMON-NON-OD1::BOUNDS_TRAP,DENSE-CLONE-FROM::TRAIT-CLONE-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-CLONE-01-DENSE-FRESH-CLONE	adapter<DENSE-FRESH-CLONE>(move-or-borrow topology<T>; Shared SRC borrow) -> one exact registered outcome	SRC is a valid shared view and Clone is available. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-INIT,OP-RUNTIME_TOPOLOGY-RELOCATE,OP-RUNTIME_TOPOLOGY-DESTROY,OP-RUNTIME_TOPOLOGY-ALLOCATE_DIVERGENT,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::SUCCESS,DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP,DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::OOM_ABORT,DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-CMP-01-DENSE-COMPARE	adapter<DENSE-COMPARE>(move-or-borrow topology<T>; Shared borrows of LEFT and RIGHT) -> one exact registered outcome	LEFT and RIGHT are valid shared dense views. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-COMPARE::TRAIT-CMP-01::COMMON-NON-OD1::SUCCESS,DENSE-COMPARE::TRAIT-CMP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-CMP-01-DENSE-HASH-TRAVERSAL	adapter<DENSE-HASH-TRAVERSAL>(move-or-borrow topology<T>; Shared BASE borrow; unique HASHER reborrow) -> one exact registered outcome	BASE and caller HASHER are valid; BASE is shared-borrowed and HASHER uniquely reborrowed. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-HASH-TRAVERSAL::TRAIT-CMP-01::COMMON-NON-OD1::SUCCESS,DENSE-HASH-TRAVERSAL::TRAIT-CMP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-COLLECT-01-DENSE-COLLECT	adapter<DENSE-COLLECT>(move-or-borrow topology<T>; PRODUCER owner and each yielded value owner) -> one exact registered outcome	PRODUCER is an owned finite iterator/protocol state. Closed primitive dependencies: OD-1-RECOVERABLE-MUTATORS=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-INIT,OP-RUNTIME_TOPOLOGY-RELOCATE,OP-RUNTIME_TOPOLOGY-DESTROY,OP-RUNTIME_TOPOLOGY-ALLOCATE_RECOVERABLE,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY,OP-RUNTIME_TOPOLOGY-RETURN_FAILURE;OD-1-RESERVE-FIRST=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-INIT,OP-RUNTIME_TOPOLOGY-RELOCATE,OP-RUNTIME_TOPOLOGY-DESTROY,OP-RUNTIME_TOPOLOGY-ALLOCATE_DIVERGENT,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RESERVE-FIRST::SUCCESS,DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP,DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RESERVE-FIRST::OOM_ABORT,DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT,DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS,DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_OVERFLOW_TRAP,DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RECOVERABLE-MUTATORS::OOM_ABORT,DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-CONVERT-01-DENSE-CONVERT	adapter<DENSE-CONVERT>(move-or-borrow topology<T>; Direction-specific source owner or source borrow) -> one exact registered outcome	The exact conversion source is valid and its direction-specific ownership premise holds. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-INIT,OP-RUNTIME_TOPOLOGY-RELOCATE,OP-RUNTIME_TOPOLOGY-DESTROY,OP-RUNTIME_TOPOLOGY-ALLOCATE_DIVERGENT,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::SUCCESS,DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP,DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT,DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-DEFAULT-01-DENSE-DEFAULT	adapter<DENSE-DEFAULT>(move-or-borrow topology<T>; NONE) -> one exact registered outcome	No input owner. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-INIT,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-DEFAULT::TRAIT-DEFAULT-01::COMMON-NON-OD1::SUCCESS	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-DEREF-01-DENSE-OWNER-VIEW	adapter<DENSE-OWNER-VIEW>(move-or-borrow topology<T>; Shared or unique BASE borrow) -> one exact registered outcome	BASE is valid and borrow mode is fixed. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-OWNER-VIEW::TRAIT-DEREF-01::COMMON-NON-OD1::SUCCESS	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-DROP-01-DENSE-DROP	adapter<DENSE-DROP>(move-or-borrow topology<T>; BASE owner) -> one exact registered outcome	BASE is the sole valid dense owner. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-MOVE_OUT,OP-RUNTIME_TOPOLOGY-RELOCATE,OP-RUNTIME_TOPOLOGY-DESTROY,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-DROP::TRAIT-DROP-01::COMMON-NON-OD1::OWNER_DESTROYED,DENSE-DROP::TRAIT-DROP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-EXTEND-01-DENSE-EXTEND-ITER	adapter<DENSE-EXTEND-ITER>(move-or-borrow topology<T>; BASE owner; PRODUCER owner; yielded value owners) -> one exact registered outcome	BASE and PRODUCER are valid owned states. Closed primitive dependencies: OD-1-RECOVERABLE-MUTATORS=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-INIT,OP-RUNTIME_TOPOLOGY-RELOCATE,OP-RUNTIME_TOPOLOGY-DESTROY,OP-RUNTIME_TOPOLOGY-ALLOCATE_RECOVERABLE,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY,OP-RUNTIME_TOPOLOGY-RETURN_FAILURE;OD-1-RESERVE-FIRST=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-INIT,OP-RUNTIME_TOPOLOGY-RELOCATE,OP-RUNTIME_TOPOLOGY-DESTROY,OP-RUNTIME_TOPOLOGY-ALLOCATE_DIVERGENT,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW,DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::SUCCESS_GROW,DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP,DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::OOM_ABORT,DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT,DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW,DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW,DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN,DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN,DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-INDEX-01-DENSE-INDEX-SHARED	adapter<DENSE-INDEX-SHARED>(move-or-borrow topology<T>; Shared VIEW borrow) -> one exact registered outcome	VIEW is valid; INDEX/RANGE is supplied. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-INDEX-SHARED::TRAIT-INDEX-01::COMMON-NON-OD1::SUCCESS,DENSE-INDEX-SHARED::TRAIT-INDEX-01::COMMON-NON-OD1::BOUNDS_TRAP	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-INDEX-01-DENSE-INDEX-UNIQ	adapter<DENSE-INDEX-UNIQ>(move-or-borrow topology<T>; Unique VIEW borrow) -> one exact registered outcome	VIEW is valid and uniquely borrowed; INDEX/RANGE is supplied. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-INDEX-UNIQ::TRAIT-INDEX-01::COMMON-NON-OD1::SUCCESS,DENSE-INDEX-UNIQ::TRAIT-INDEX-01::COMMON-NON-OD1::BOUNDS_TRAP	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-INTOITER-01-DENSE-ITER-OWN	adapter<DENSE-ITER-OWN>(move-or-borrow topology<T>; BASE owner) -> one exact registered outcome	BASE is a valid sole owner. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-MOVE_OUT,OP-RUNTIME_TOPOLOGY-RELOCATE,OP-RUNTIME_TOPOLOGY-DESTROY,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED,DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_FRONT,DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK,DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE,DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CLOSE_OR_DROP	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-INTOITER-01-DENSE-ITER-SHARED	adapter<DENSE-ITER-SHARED>(move-or-borrow topology<T>; Shared BASE borrow) -> one exact registered outcome	BASE is valid and shared-borrowed. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED,DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::NEXT_SOME,DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE,DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_DESTROYED	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-TRAIT-INTOITER-01-DENSE-ITER-UNIQ	adapter<DENSE-ITER-UNIQ>(move-or-borrow topology<T>; Unique BASE borrow) -> one exact registered outcome	BASE is valid and uniquely borrowed. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-ITER-UNIQ::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED,DENSE-ITER-UNIQ::TRAIT-INTOITER-01::COMMON-NON-OD1::NEXT_SOME,DENSE-ITER-UNIQ::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE,DENSE-ITER-UNIQ::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_DESTROYED	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-VIEW-ALLOC-01-DENSE-FRESH-CLONE	adapter<DENSE-FRESH-CLONE>(move-or-borrow topology<T>; Shared SRC borrow) -> one exact registered outcome	SRC is a valid shared view and Clone is available. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-INIT,OP-RUNTIME_TOPOLOGY-RELOCATE,OP-RUNTIME_TOPOLOGY-DESTROY,OP-RUNTIME_TOPOLOGY-ALLOCATE_DIVERGENT,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::SUCCESS,DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP,DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::OOM_ABORT,DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-VIEW-ALLOC-01-DENSE-INTO-OWNER	adapter<DENSE-INTO-OWNER>(move-or-borrow topology<T>; BOXED owner) -> one exact registered outcome	BOXED is a valid exact-length dense owner. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-MOVE_OUT,OP-RUNTIME_TOPOLOGY-RELOCATE,OP-RUNTIME_TOPOLOGY-DESTROY,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-INTO-OWNER::VIEW-ALLOC-01::COMMON-NON-OD1::SUCCESS	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-RUNTIME-TOPOLOGY	META-C-RUNTIME	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-RUNTIME	OP-RUNTIME_TOPOLOGY-ADAPTER-VIEW-ARRAY-01-DENSE-VIEW-AS-FIXED	adapter<DENSE-VIEW-AS-FIXED>(move-or-borrow topology<T>; Shared or unique VIEW borrow) -> one exact registered outcome	VIEW is valid; const N is supplied. Closed primitive dependencies: COMMON-NON-OD1=OP-RUNTIME_TOPOLOGY-BEGIN,OP-RUNTIME_TOPOLOGY-COMMIT,OP-RUNTIME_TOPOLOGY-EXIT_POLICY	Exactly one contract_id from: DENSE-VIEW-AS-FIXED::VIEW-ARRAY-01::COMMON-NON-OD1::PRESENT,DENSE-VIEW-AS-FIXED::VIEW-ARRAY-01::COMMON-NON-OD1::ABSENT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
