performance_unit_id	contract_id	member_contract_id	outcome_id	cluster_id	policy_variant_id	profile_id	source_contract_status	source_contract_sha256	derivation_kind	disposition	representative_operation_gate_id	structural_gate_ids	functional_oracle_id	exact_reason	status
PERFUNIT-DA261AACF5B1F996BF91	DENSE-SHRINK-TO::SEQ-SHRINK-01::COMMON-NON-OD1::SUCCESS_RELOCATE	DENSE-SHRINK-TO	DENSE-SHRINK-TO.SEQ-SHRINK-01.OUT.SUCCESS_RELOCATE	SEQ-SHRINK-01	COMMON-NON-OD1	SHRINK	REQUIRED_IN_LOCK	da261aacf5b1f996bf91987f234086f9999c8f14d4756c49a1178d39e021d20f	REPRESENTATIVE	TIMED_PRIMARY	OPG-61999323F6E809758925	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-SHRINK-TO::SEQ-SHRINK-01::COMMON-NON-OD1::SUCCESS_RELOCATE has frozen outcome SUCCESS_RELOCATE, profile SHRINK, policy COMMON-NON-OD1, and source row da261aacf5b1f996bf91987f234086f9999c8f14d4756c49a1178d39e021d20f.	FROZEN_PROTOCOL
PERFUNIT-8102D6E089C707BA12A5	DENSE-SHRINK-TO::SEQ-SHRINK-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SHRINK-TO	DENSE-SHRINK-TO.SEQ-SHRINK-01.OUT.OOM_ABORT	SEQ-SHRINK-01	COMMON-NON-OD1	SHRINK	REQUIRED_IN_LOCK	8102d6e089c707ba12a5d5a4494d65fa58f074ded27c4c90e61e233a4fa62a17	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SHRINK-TO::SEQ-SHRINK-01::COMMON-NON-OD1::OOM_ABORT has frozen outcome OOM_ABORT, profile SHRINK, policy COMMON-NON-OD1, and source row 8102d6e089c707ba12a5d5a4494d65fa58f074ded27c4c90e61e233a4fa62a17.	FROZEN_PROTOCOL
PERFUNIT-2074C05E0122AFCDFE0D	DENSE-SHRINK-TO-FIT::SEQ-SHRINK-01::COMMON-NON-OD1::SUCCESS_NO_CHANGE	DENSE-SHRINK-TO-FIT	DENSE-SHRINK-TO-FIT.SEQ-SHRINK-01.OUT.SUCCESS_NO_CHANGE	SEQ-SHRINK-01	COMMON-NON-OD1	SHRINK	REQUIRED_IN_LOCK	2074c05e0122afcdfe0d2edd281498160c4c036877fab656bef5caca3edecbc4	REPRESENTATIVE	TIMED_PRIMARY	OPG-1CAB74B37EC1E9F7D54F	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-SHRINK-TO-FIT::SEQ-SHRINK-01::COMMON-NON-OD1::SUCCESS_NO_CHANGE has frozen outcome SUCCESS_NO_CHANGE, profile SHRINK, policy COMMON-NON-OD1, and source row 2074c05e0122afcdfe0d2edd281498160c4c036877fab656bef5caca3edecbc4.	FROZEN_PROTOCOL
PERFUNIT-14B53E979BFE3D043BB1	DENSE-SHRINK-TO-FIT::SEQ-SHRINK-01::COMMON-NON-OD1::SUCCESS_RELOCATE	DENSE-SHRINK-TO-FIT	DENSE-SHRINK-TO-FIT.SEQ-SHRINK-01.OUT.SUCCESS_RELOCATE	SEQ-SHRINK-01	COMMON-NON-OD1	SHRINK	REQUIRED_IN_LOCK	14b53e979bfe3d043bb13d581f2df4825735b7cc7039c2c300b3ab0a2a4dbc90	REPRESENTATIVE	TIMED_PRIMARY	OPG-1CAB74B37EC1E9F7D54F	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-SHRINK-TO-FIT::SEQ-SHRINK-01::COMMON-NON-OD1::SUCCESS_RELOCATE has frozen outcome SUCCESS_RELOCATE, profile SHRINK, policy COMMON-NON-OD1, and source row 14b53e979bfe3d043bb13d581f2df4825735b7cc7039c2c300b3ab0a2a4dbc90.	FROZEN_PROTOCOL
PERFUNIT-CEFC283334AA6FA0BADD	DENSE-SHRINK-TO-FIT::SEQ-SHRINK-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SHRINK-TO-FIT	DENSE-SHRINK-TO-FIT.SEQ-SHRINK-01.OUT.OOM_ABORT	SEQ-SHRINK-01	COMMON-NON-OD1	SHRINK	REQUIRED_IN_LOCK	cefc283334aa6fa0baddc6a15756ae072c9ac6d0728879f8c88dca85930d9222	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SHRINK-TO-FIT::SEQ-SHRINK-01::COMMON-NON-OD1::OOM_ABORT has frozen outcome OOM_ABORT, profile SHRINK, policy COMMON-NON-OD1, and source row cefc283334aa6fa0baddc6a15756ae072c9ac6d0728879f8c88dca85930d9222.	FROZEN_PROTOCOL
PERFUNIT-96EE350026F6424ACB83	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	VIEW-SORT-01	COMMON-NON-OD1	STABLE_SORT	REQUIRED_IN_LOCK	96ee350026f6424acb8336639ef14a1559d12af524ef620addb1fc97cd965a65	REPRESENTATIVE	TIMED_PRIMARY	OPG-82E80D0EF9FA7A7EA908	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile STABLE_SORT, policy COMMON-NON-OD1, and source row 96ee350026f6424acb8336639ef14a1559d12af524ef620addb1fc97cd965a65.	FROZEN_PROTOCOL
PERFUNIT-9631A3D16AAA8F102A02	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.CAPACITY_OVERFLOW_TRAP	VIEW-SORT-01	COMMON-NON-OD1	STABLE_SORT	REQUIRED_IN_LOCK	9631a3d16aaa8f102a0261b89479880d2625372e331916699392c31900998d06	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP has frozen outcome CAPACITY_OVERFLOW_TRAP, profile STABLE_SORT, policy COMMON-NON-OD1, and source row 9631a3d16aaa8f102a0261b89479880d2625372e331916699392c31900998d06.	FROZEN_PROTOCOL
PERFUNIT-70E8836224AA57D9B0E1	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.OOM_ABORT	VIEW-SORT-01	COMMON-NON-OD1	STABLE_SORT	REQUIRED_IN_LOCK	70e8836224aa57d9b0e114b942ebd3d080152eb94314783dca69e62d06a6fa4e	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT has frozen outcome OOM_ABORT, profile STABLE_SORT, policy COMMON-NON-OD1, and source row 70e8836224aa57d9b0e114b942ebd3d080152eb94314783dca69e62d06a6fa4e.	FROZEN_PROTOCOL
PERFUNIT-0CBCBCAA27E7CCEBA3E6	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.BEHAVIOR_ABORT	VIEW-SORT-01	COMMON-NON-OD1	STABLE_SORT	REQUIRED_IN_LOCK	0cbcbcaa27e7cceba3e6f85ce1d43b89d8a65bbb630d286a2267f29e81572238	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile STABLE_SORT, policy COMMON-NON-OD1, and source row 0cbcbcaa27e7cceba3e6f85ce1d43b89d8a65bbb630d286a2267f29e81572238.	FROZEN_PROTOCOL
PERFUNIT-64DFE3C662EA2F41F7BC	DENSE-SORT-STABLE-CACHED-KEY::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE-CACHED-KEY	DENSE-SORT-STABLE-CACHED-KEY.VIEW-SORT-01.OUT.SUCCESS	VIEW-SORT-01	COMMON-NON-OD1	STABLE_SORT	REQUIRED_IN_LOCK	64dfe3c662ea2f41f7bc6bab3f197f1e310591fb35b51e36e92dd0de8bf56931	REPRESENTATIVE	TIMED_PRIMARY	OPG-7B8763CA0C1B5EDDF248	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-SORT-STABLE-CACHED-KEY::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile STABLE_SORT, policy COMMON-NON-OD1, and source row 64dfe3c662ea2f41f7bc6bab3f197f1e310591fb35b51e36e92dd0de8bf56931.	FROZEN_PROTOCOL
PERFUNIT-964417C62863CBE5DD2F	DENSE-SORT-STABLE-CACHED-KEY::VIEW-SORT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-SORT-STABLE-CACHED-KEY	DENSE-SORT-STABLE-CACHED-KEY.VIEW-SORT-01.OUT.CAPACITY_OVERFLOW_TRAP	VIEW-SORT-01	COMMON-NON-OD1	STABLE_SORT	REQUIRED_IN_LOCK	964417c62863cbe5dd2fef5a4260d1c5194f2cc4dd9ca75e4990d2df7afbe039	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SORT-STABLE-CACHED-KEY::VIEW-SORT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP has frozen outcome CAPACITY_OVERFLOW_TRAP, profile STABLE_SORT, policy COMMON-NON-OD1, and source row 964417c62863cbe5dd2fef5a4260d1c5194f2cc4dd9ca75e4990d2df7afbe039.	FROZEN_PROTOCOL
PERFUNIT-11351DA55795699828A1	DENSE-SORT-STABLE-CACHED-KEY::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SORT-STABLE-CACHED-KEY	DENSE-SORT-STABLE-CACHED-KEY.VIEW-SORT-01.OUT.OOM_ABORT	VIEW-SORT-01	COMMON-NON-OD1	STABLE_SORT	REQUIRED_IN_LOCK	11351da55795699828a1401e55fa2bf8d21d82993e4a50919602df02d5dbb73b	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SORT-STABLE-CACHED-KEY::VIEW-SORT-01::COMMON-NON-OD1::OOM_ABORT has frozen outcome OOM_ABORT, profile STABLE_SORT, policy COMMON-NON-OD1, and source row 11351da55795699828a1401e55fa2bf8d21d82993e4a50919602df02d5dbb73b.	FROZEN_PROTOCOL
PERFUNIT-EBC0768793F7FAAFBCF8	DENSE-SORT-STABLE-CACHED-KEY::VIEW-SORT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-SORT-STABLE-CACHED-KEY	DENSE-SORT-STABLE-CACHED-KEY.VIEW-SORT-01.OUT.BEHAVIOR_ABORT	VIEW-SORT-01	COMMON-NON-OD1	STABLE_SORT	REQUIRED_IN_LOCK	ebc0768793f7faafbcf8a03676a82921a4b3286863146125c523332ab0be9806	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SORT-STABLE-CACHED-KEY::VIEW-SORT-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile STABLE_SORT, policy COMMON-NON-OD1, and source row ebc0768793f7faafbcf8a03676a82921a4b3286863146125c523332ab0be9806.	FROZEN_PROTOCOL
PERFUNIT-215E1DD285B0C59D9AD9	DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::SUCCESS	DENSE-SORT-UNSTABLE	DENSE-SORT-UNSTABLE.VIEW-SORT-02.OUT.SUCCESS	VIEW-SORT-02	COMMON-NON-OD1	UNSTABLE_SORT	REQUIRED_IN_LOCK	215e1dd285b0c59d9ad9de6ef4c6c12ccc0582e06253102a83a135daeb28f359	REPRESENTATIVE	TIMED_PRIMARY	OPG-71539D0B284008728C8E	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile UNSTABLE_SORT, policy COMMON-NON-OD1, and source row 215e1dd285b0c59d9ad9de6ef4c6c12ccc0582e06253102a83a135daeb28f359.	FROZEN_PROTOCOL
PERFUNIT-541ED4929D0C6F24348B	DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-SORT-UNSTABLE	DENSE-SORT-UNSTABLE.VIEW-SORT-02.OUT.BEHAVIOR_ABORT	VIEW-SORT-02	COMMON-NON-OD1	UNSTABLE_SORT	REQUIRED_IN_LOCK	541ed4929d0c6f24348bcacbcb5b70f6e156a4b404dfd773e024aa7e7be7d286	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SORT-UNSTABLE::VIEW-SORT-02::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile UNSTABLE_SORT, policy COMMON-NON-OD1, and source row 541ed4929d0c6f24348bcacbcb5b70f6e156a4b404dfd773e024aa7e7be7d286.	FROZEN_PROTOCOL
PERFUNIT-0F7C4501437AD7AE3D64	DENSE-SPLIT-OFF::SEQ-SPLIT-01::COMMON-NON-OD1::SUCCESS	DENSE-SPLIT-OFF	DENSE-SPLIT-OFF.SEQ-SPLIT-01.OUT.SUCCESS	SEQ-SPLIT-01	COMMON-NON-OD1	SPLIT_OFF	REQUIRED_IN_LOCK	0f7c4501437ad7ae3d64231b0006a0e3eda409b5a5e17549d9d90d73fe6c2239	REPRESENTATIVE	TIMED_PRIMARY	OPG-4360E6FC9CE2D3F6C8F8	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-SPLIT-OFF::SEQ-SPLIT-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile SPLIT_OFF, policy COMMON-NON-OD1, and source row 0f7c4501437ad7ae3d64231b0006a0e3eda409b5a5e17549d9d90d73fe6c2239.	FROZEN_PROTOCOL
PERFUNIT-49C2A780F5BB548E1012	DENSE-SPLIT-OFF::SEQ-SPLIT-01::COMMON-NON-OD1::BOUNDS_TRAP	DENSE-SPLIT-OFF	DENSE-SPLIT-OFF.SEQ-SPLIT-01.OUT.BOUNDS_TRAP	SEQ-SPLIT-01	COMMON-NON-OD1	SPLIT_OFF	REQUIRED_IN_LOCK	49c2a780f5bb548e1012601b4ce9726a59b1e8e05efe1840035d0e192a8b4da0	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SPLIT-OFF::SEQ-SPLIT-01::COMMON-NON-OD1::BOUNDS_TRAP has frozen outcome BOUNDS_TRAP, profile SPLIT_OFF, policy COMMON-NON-OD1, and source row 49c2a780f5bb548e1012601b4ce9726a59b1e8e05efe1840035d0e192a8b4da0.	FROZEN_PROTOCOL
PERFUNIT-FDFC0010FAA07D3666B3	DENSE-SPLIT-OFF::SEQ-SPLIT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-SPLIT-OFF	DENSE-SPLIT-OFF.SEQ-SPLIT-01.OUT.CAPACITY_OVERFLOW_TRAP	SEQ-SPLIT-01	COMMON-NON-OD1	SPLIT_OFF	REQUIRED_IN_LOCK	fdfc0010faa07d3666b381c799e5bc693bb21ad58f5679c6736d4c548cce392d	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SPLIT-OFF::SEQ-SPLIT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP has frozen outcome CAPACITY_OVERFLOW_TRAP, profile SPLIT_OFF, policy COMMON-NON-OD1, and source row fdfc0010faa07d3666b381c799e5bc693bb21ad58f5679c6736d4c548cce392d.	FROZEN_PROTOCOL
PERFUNIT-525E9F73606EB4A82A99	DENSE-SPLIT-OFF::SEQ-SPLIT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-SPLIT-OFF	DENSE-SPLIT-OFF.SEQ-SPLIT-01.OUT.OOM_ABORT	SEQ-SPLIT-01	COMMON-NON-OD1	SPLIT_OFF	REQUIRED_IN_LOCK	525e9f73606eb4a82a999062b4c4bffe8ba5dcef7f314d65f8e58e489da5cf7a	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SPLIT-OFF::SEQ-SPLIT-01::COMMON-NON-OD1::OOM_ABORT has frozen outcome OOM_ABORT, profile SPLIT_OFF, policy COMMON-NON-OD1, and source row 525e9f73606eb4a82a999062b4c4bffe8ba5dcef7f314d65f8e58e489da5cf7a.	FROZEN_PROTOCOL
PERFUNIT-52AE8678810ED05610D8	DENSE-SWAP::VIEW-SWAP-01::COMMON-NON-OD1::SUCCESS	DENSE-SWAP	DENSE-SWAP.VIEW-SWAP-01.OUT.SUCCESS	VIEW-SWAP-01	COMMON-NON-OD1	CHECKED_MUTATION	REQUIRED_IN_LOCK	52ae8678810ed05610d86e075ef52c7740cda5b1772acf005e283364c21c6c12	REPRESENTATIVE	TIMED_PRIMARY	OPG-7A04BBF6EBA8C8C50D8B	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-SWAP::VIEW-SWAP-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile CHECKED_MUTATION, policy COMMON-NON-OD1, and source row 52ae8678810ed05610d86e075ef52c7740cda5b1772acf005e283364c21c6c12.	FROZEN_PROTOCOL
PERFUNIT-B6019E5EF934FBE2C374	DENSE-SWAP::VIEW-SWAP-01::COMMON-NON-OD1::PRECONDITION_TRAP	DENSE-SWAP	DENSE-SWAP.VIEW-SWAP-01.OUT.PRECONDITION_TRAP	VIEW-SWAP-01	COMMON-NON-OD1	CHECKED_MUTATION	REQUIRED_IN_LOCK	b6019e5ef934fbe2c37410e092f82f76c593f9d3d310109a62b5b42a0e0674da	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SWAP::VIEW-SWAP-01::COMMON-NON-OD1::PRECONDITION_TRAP has frozen outcome PRECONDITION_TRAP, profile CHECKED_MUTATION, policy COMMON-NON-OD1, and source row b6019e5ef934fbe2c37410e092f82f76c593f9d3d310109a62b5b42a0e0674da.	FROZEN_PROTOCOL
PERFUNIT-95E9DEE485ABB394271F	DENSE-SWAP-REMOVE::SEQ-REMOVE-01::COMMON-NON-OD1::SUCCESS	DENSE-SWAP-REMOVE	DENSE-SWAP-REMOVE.SEQ-REMOVE-01.OUT.SUCCESS	SEQ-REMOVE-01	COMMON-NON-OD1	SWAP_REMOVE	REQUIRED_IN_LOCK	95e9dee485abb394271f0fde2b550d8ab3433b2d71b4043997d5231f12a22b9f	REPRESENTATIVE	TIMED_PRIMARY	OPG-B47E1D04476C902D0806	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-SWAP-REMOVE::SEQ-REMOVE-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile SWAP_REMOVE, policy COMMON-NON-OD1, and source row 95e9dee485abb394271f0fde2b550d8ab3433b2d71b4043997d5231f12a22b9f.	FROZEN_PROTOCOL
PERFUNIT-C99C6E4C194B2CD50D5E	DENSE-SWAP-REMOVE::SEQ-REMOVE-01::COMMON-NON-OD1::BOUNDS_TRAP	DENSE-SWAP-REMOVE	DENSE-SWAP-REMOVE.SEQ-REMOVE-01.OUT.BOUNDS_TRAP	SEQ-REMOVE-01	COMMON-NON-OD1	SWAP_REMOVE	REQUIRED_IN_LOCK	c99c6e4c194b2cd50d5e78761c3e73fef911aff1d36f0733979d9afdc015787f	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SWAP-REMOVE::SEQ-REMOVE-01::COMMON-NON-OD1::BOUNDS_TRAP has frozen outcome BOUNDS_TRAP, profile SWAP_REMOVE, policy COMMON-NON-OD1, and source row c99c6e4c194b2cd50d5e78761c3e73fef911aff1d36f0733979d9afdc015787f.	FROZEN_PROTOCOL
PERFUNIT-32167AB1BD4F7BC28623	DENSE-SWAP-WITH-VIEW::VIEW-SWAP-01::COMMON-NON-OD1::SUCCESS	DENSE-SWAP-WITH-VIEW	DENSE-SWAP-WITH-VIEW.VIEW-SWAP-01.OUT.SUCCESS	VIEW-SWAP-01	COMMON-NON-OD1	CHECKED_MUTATION	REQUIRED_IN_LOCK	32167ab1bd4f7bc286230350f441bfd41655f681300f51ab432baf1d823233b9	REPRESENTATIVE	TIMED_PRIMARY	OPG-82E5F9D619AFE11913A5	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-SWAP-WITH-VIEW::VIEW-SWAP-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile CHECKED_MUTATION, policy COMMON-NON-OD1, and source row 32167ab1bd4f7bc286230350f441bfd41655f681300f51ab432baf1d823233b9.	FROZEN_PROTOCOL
PERFUNIT-985BA08534CBBC170B7D	DENSE-SWAP-WITH-VIEW::VIEW-SWAP-01::COMMON-NON-OD1::PRECONDITION_TRAP	DENSE-SWAP-WITH-VIEW	DENSE-SWAP-WITH-VIEW.VIEW-SWAP-01.OUT.PRECONDITION_TRAP	VIEW-SWAP-01	COMMON-NON-OD1	CHECKED_MUTATION	REQUIRED_IN_LOCK	985ba08534cbbc170b7d93a50fcc57a37733773b8160985228e2f36096bb129a	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-SWAP-WITH-VIEW::VIEW-SWAP-01::COMMON-NON-OD1::PRECONDITION_TRAP has frozen outcome PRECONDITION_TRAP, profile CHECKED_MUTATION, policy COMMON-NON-OD1, and source row 985ba08534cbbc170b7d93a50fcc57a37733773b8160985228e2f36096bb129a.	FROZEN_PROTOCOL
PERFUNIT-4E5F691F7AE556017F77	DENSE-TAKE-WITH-DEFAULT::MEM-TAKE-01::COMMON-NON-OD1::SUCCESS	DENSE-TAKE-WITH-DEFAULT	DENSE-TAKE-WITH-DEFAULT.MEM-TAKE-01.OUT.SUCCESS	MEM-TAKE-01	COMMON-NON-OD1	BEHAVIOR	REQUIRED_IN_LOCK	4e5f691f7ae556017f7760941ccbd2e87f6d474401d8c8dee15daf5d53b7739d	REPRESENTATIVE	TIMED_PRIMARY	OPG-0D9BBFC7C75BCE505440	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-TAKE-WITH-DEFAULT::MEM-TAKE-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile BEHAVIOR, policy COMMON-NON-OD1, and source row 4e5f691f7ae556017f7760941ccbd2e87f6d474401d8c8dee15daf5d53b7739d.	FROZEN_PROTOCOL
PERFUNIT-BFEE30C58E7DC83DCB58	DENSE-TAKE-WITH-DEFAULT::MEM-TAKE-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-TAKE-WITH-DEFAULT	DENSE-TAKE-WITH-DEFAULT.MEM-TAKE-01.OUT.BEHAVIOR_ABORT	MEM-TAKE-01	COMMON-NON-OD1	BEHAVIOR	REQUIRED_IN_LOCK	bfee30c58e7dc83dcb5820dedd7c3f16f1e1e1ef7dc6624bf0c96176bdc3d473	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-TAKE-WITH-DEFAULT::MEM-TAKE-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile BEHAVIOR, policy COMMON-NON-OD1, and source row bfee30c58e7dc83dcb5820dedd7c3f16f1e1e1ef7dc6624bf0c96176bdc3d473.	FROZEN_PROTOCOL
