schema_version	owner_role_id	contract_id	member_contract_id	outcome_id	transition_semantics_id	before_owner_roles	after_owner_roles	owner_universe_equation	normal_result_owner_equation	candidate_execution_authorized
dense-contract-registry-v1	OWNER-ROLE::DENSE-CLEAR::SEQ-TRUNCATE-01::COMMON-NON-OD1::EMPTY_NO_CHANGE	DENSE-CLEAR::SEQ-TRUNCATE-01::COMMON-NON-OD1::EMPTY_NO_CHANGE	DENSE-CLEAR	DENSE-CLEAR.SEQ-TRUNCATE-01.OUT.EMPTY_NO_CHANGE	CLEAR.EMPTY_NO_CHANGE	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""SET(BEFORE.live_slots)"",""live_slots"":""EMPTY"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-CLEAR::SEQ-TRUNCATE-01::COMMON-NON-OD1::ALL_VALUES_DESTROYED	DENSE-CLEAR::SEQ-TRUNCATE-01::COMMON-NON-OD1::ALL_VALUES_DESTROYED	DENSE-CLEAR	DENSE-CLEAR.SEQ-TRUNCATE-01.OUT.ALL_VALUES_DESTROYED	CLEAR.ALL_VALUES_DESTROYED	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""SET(BEFORE.live_slots)"",""live_slots"":""EMPTY"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-CLONE-FROM::TRAIT-CLONE-01::COMMON-NON-OD1::SUCCESS	DENSE-CLONE-FROM::TRAIT-CLONE-01::COMMON-NON-OD1::SUCCESS	DENSE-CLONE-FROM	DENSE-CLONE-FROM.TRAIT-CLONE-01.OUT.SUCCESS	TRANSFORM.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""SET(BEFORE.live_slots MINUS AFTER.live_slots)"",""live_slots"":""ORDERED_SET(DENSE-CLONE-FROM(BEFORE.live_slots,BEFORE.nested_input_owners))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-CLONE-FROM::TRAIT-CLONE-01::COMMON-NON-OD1::BOUNDS_TRAP	DENSE-CLONE-FROM::TRAIT-CLONE-01::COMMON-NON-OD1::BOUNDS_TRAP	DENSE-CLONE-FROM	DENSE-CLONE-FROM.TRAIT-CLONE-01.OUT.BOUNDS_TRAP	TRANSFORM.BOUNDS_TRAP	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-CLONE-FROM::TRAIT-CLONE-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CLONE-FROM::TRAIT-CLONE-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CLONE-FROM	DENSE-CLONE-FROM.TRAIT-CLONE-01.OUT.BEHAVIOR_ABORT	TRANSFORM.BEHAVIOR_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-CLONE-FROM::VIEW-CLONE-01::COMMON-NON-OD1::SUCCESS	DENSE-CLONE-FROM::VIEW-CLONE-01::COMMON-NON-OD1::SUCCESS	DENSE-CLONE-FROM	DENSE-CLONE-FROM.VIEW-CLONE-01.OUT.SUCCESS	TRANSFORM.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""SET(BEFORE.live_slots MINUS AFTER.live_slots)"",""live_slots"":""ORDERED_SET(DENSE-CLONE-FROM(BEFORE.live_slots,BEFORE.nested_input_owners))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-CLONE-FROM::VIEW-CLONE-01::COMMON-NON-OD1::BOUNDS_TRAP	DENSE-CLONE-FROM::VIEW-CLONE-01::COMMON-NON-OD1::BOUNDS_TRAP	DENSE-CLONE-FROM	DENSE-CLONE-FROM.VIEW-CLONE-01.OUT.BOUNDS_TRAP	TRANSFORM.BOUNDS_TRAP	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-CLONE-FROM::VIEW-CLONE-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CLONE-FROM::VIEW-CLONE-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CLONE-FROM	DENSE-CLONE-FROM.VIEW-CLONE-01.OUT.BEHAVIOR_ABORT	TRANSFORM.BEHAVIOR_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RESERVE-FIRST::SUCCESS	DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RESERVE-FIRST::SUCCESS	DENSE-COLLECT	DENSE-COLLECT.TRAIT-COLLECT-01.OUT.SUCCESS	CONSTRUCT_VALUES.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""SET(PRODUCER)"",""live_slots"":""ORDERED_SET(RESULT.PAYLOAD[0..N))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""SET(RESULT.BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-COLLECT	DENSE-COLLECT.TRAIT-COLLECT-01.OUT.CAPACITY_OVERFLOW_TRAP	CONSTRUCT_VALUES.CAPACITY_OVERFLOW_TRAP	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-COLLECT	DENSE-COLLECT.TRAIT-COLLECT-01.OUT.OOM_ABORT	CONSTRUCT_VALUES.OOM_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT	DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT	DENSE-COLLECT	DENSE-COLLECT.TRAIT-COLLECT-01.OUT.BEHAVIOR_ABORT	CONSTRUCT_VALUES.BEHAVIOR_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS	DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS	DENSE-COLLECT	DENSE-COLLECT.TRAIT-COLLECT-01.OUT.SUCCESS	CONSTRUCT_VALUES.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""SET(PRODUCER)"",""live_slots"":""ORDERED_SET(RESULT.PAYLOAD[0..N))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""SET(RESULT.BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_OVERFLOW_TRAP	DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_OVERFLOW_TRAP	DENSE-COLLECT	DENSE-COLLECT.TRAIT-COLLECT-01.OUT.CAPACITY_OVERFLOW_TRAP	CONSTRUCT_VALUES.CAPACITY_OVERFLOW_TRAP	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RECOVERABLE-MUTATORS::OOM_ABORT	DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RECOVERABLE-MUTATORS::OOM_ABORT	DENSE-COLLECT	DENSE-COLLECT.TRAIT-COLLECT-01.OUT.OOM_ABORT	CONSTRUCT_VALUES.OOM_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	DENSE-COLLECT::TRAIT-COLLECT-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	DENSE-COLLECT	DENSE-COLLECT.TRAIT-COLLECT-01.OUT.BEHAVIOR_ABORT	CONSTRUCT_VALUES.BEHAVIOR_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-COMPARE::TRAIT-CMP-01::COMMON-NON-OD1::SUCCESS	DENSE-COMPARE::TRAIT-CMP-01::COMMON-NON-OD1::SUCCESS	DENSE-COMPARE	DENSE-COMPARE.TRAIT-CMP-01.OUT.SUCCESS	PRESERVE.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(TRANSITION(BEFORE.live_slots))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-COMPARE::TRAIT-CMP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-COMPARE::TRAIT-CMP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-COMPARE	DENSE-COMPARE.TRAIT-CMP-01.OUT.BEHAVIOR_ABORT	PRESERVE.BEHAVIOR_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::SUCCESS	DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::SUCCESS	DENSE-CONCAT	DENSE-CONCAT.VIEW-CONCAT-01.OUT.SUCCESS	CONSTRUCT_VALUES.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(RESULT.PAYLOAD[0..N))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""SET(RESULT.BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
