parent_evidence_identity	cluster_id	selector_kind	parent_value_sha256	child_ordinal	child_identity	child_kind	child_value	child_value_sha256	anchored_evidence_identity_ids	applicable_target_ids	f_dense_member_contract_ids	target_authority	member_authority	expansion_grammar
6a17d24226fd3057798834612beb51f310af2c124a5ca6387f0777e44be24d42	TRAIT-CLONE-01	CLUSTER_SOURCE_REFS_SELECTOR	92f2518b67f76891473f5d616b87596fbc0a27fca7f48ce95425235959581825	9	ec15c581c70705af865669f3a1aab41423fff1da5732e82f9c2bac20a7725667	SELECTOR_CLAUSE	library/alloc/src/collections/vec_deque/mod.rs:118-133	dadfbb183c46119d579ad02e2da63bd1f8b75d73600151bdfe04e88a230df78f	NONE	F-DEQUE	NONE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:d1d02b9dd6648ef8fc07c7eb8d2a9b2ddc5176c10c2473323baafef8712e7564	NONE_CLOSED_CHILD_MEMBER_ASSIGNMENT:d1d02b9dd6648ef8fc07c7eb8d2a9b2ddc5176c10c2473323baafef8712e7564	DENSE-SELECTOR-EXPANSION-v4-CLOSED
6a17d24226fd3057798834612beb51f310af2c124a5ca6387f0777e44be24d42	TRAIT-CLONE-01	CLUSTER_SOURCE_REFS_SELECTOR	92f2518b67f76891473f5d616b87596fbc0a27fca7f48ce95425235959581825	10	ba0f29d8303992bcaaeb02741811141eb7622d482bc88c3c0398082c311b5427	SELECTOR_CLAUSE	library/alloc/src/collections/linked_list.rs:2154-2179	8b716d5b87bc22ce28136b51e32284852d4d2cb28b1f42a33a3b826de2f92239	NONE	GATE-LINKED-COMPOSITION	NONE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:5ea70a6ee1027f9d5eaf68a3b505c35466a4dcadec9d13f9c5017e09dcfc716e	NONE_CLOSED_CHILD_MEMBER_ASSIGNMENT:5ea70a6ee1027f9d5eaf68a3b505c35466a4dcadec9d13f9c5017e09dcfc716e	DENSE-SELECTOR-EXPANSION-v4-CLOSED
6a17d24226fd3057798834612beb51f310af2c124a5ca6387f0777e44be24d42	TRAIT-CLONE-01	CLUSTER_SOURCE_REFS_SELECTOR	92f2518b67f76891473f5d616b87596fbc0a27fca7f48ce95425235959581825	11	191ffc8c911d9abddf8aae77c390dc19d46f35d0f4eb9e2b684641c6e5cde869	SELECTOR_CLAUSE	library/alloc/src/collections/binary_heap/mod.rs:451-465	46c7d1c2dabe95f79efa8f9c861bc3b33f382d84a8ffae6f1d309bd70f02eadd	NONE	F-HEAP	NONE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:c3a426a8edc42a00d0c34632bc648b011971d2703ed5389c74c13c3e0d1cb484	NONE_CLOSED_CHILD_MEMBER_ASSIGNMENT:c3a426a8edc42a00d0c34632bc648b011971d2703ed5389c74c13c3e0d1cb484	DENSE-SELECTOR-EXPANSION-v4-CLOSED
6a17d24226fd3057798834612beb51f310af2c124a5ca6387f0777e44be24d42	TRAIT-CLONE-01	CLUSTER_SOURCE_REFS_SELECTOR	92f2518b67f76891473f5d616b87596fbc0a27fca7f48ce95425235959581825	12	75971f944c766f036b4c09226395d06beb82f40708f58cf0a2479c5c52bb1136	SELECTOR_CLAUSE	library/std/src/collections/hash/map.rs:1430-1445	20388b9fe04ff4193365d467b69023f6c74bc8fade532a57a448fec8849daf77	NONE	F-SPARSE	NONE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:9f05e6c30817a13b34561151d72eb1bdc74f7a06848384cc0f0daa12708c26f1	NONE_CLOSED_CHILD_MEMBER_ASSIGNMENT:9f05e6c30817a13b34561151d72eb1bdc74f7a06848384cc0f0daa12708c26f1	DENSE-SELECTOR-EXPANSION-v4-CLOSED
6a17d24226fd3057798834612beb51f310af2c124a5ca6387f0777e44be24d42	TRAIT-CLONE-01	CLUSTER_SOURCE_REFS_SELECTOR	92f2518b67f76891473f5d616b87596fbc0a27fca7f48ce95425235959581825	13	b4b05cd1022e0342982a6ca910257ed8a0ffe6bc5d3c8370d1462a2331f663a2	SELECTOR_CLAUSE	library/std/src/collections/hash/set.rs:1125-1142	c82672d8e3bfc4c49205e47a6b6e2f4a0518c6267bc6e3ae530e33a7424f0df5	NONE	F-SPARSE	NONE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:0a3833501a8300100956194eb04f9eb22eceb27b4d5abd2d4b7e9df611d145af	NONE_CLOSED_CHILD_MEMBER_ASSIGNMENT:0a3833501a8300100956194eb04f9eb22eceb27b4d5abd2d4b7e9df611d145af	DENSE-SELECTOR-EXPANSION-v4-CLOSED
6a17d24226fd3057798834612beb51f310af2c124a5ca6387f0777e44be24d42	TRAIT-CLONE-01	CLUSTER_SOURCE_REFS_SELECTOR	92f2518b67f76891473f5d616b87596fbc0a27fca7f48ce95425235959581825	14	6f6c6019ebda1cc261b4b55da65a6908d86bfcd3ba6c64b8846b0c78e01b4337	SELECTOR_CLAUSE	library/alloc/src/rc.rs:2037-2163,2500-2522,3691-3710. compiled temporary xlang_clone_source_effects, xlang_clone_helper_source_effects, and xlang_repeat_n_source_effects canaries	5a42d356f466717c606c4ca652c7cde579eb2dc981a61cc17340906a2af570da	NONE	F-SHARED	NONE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:cd79e861eda80f39e4068da4ee6e723a691348753b4b5e83e8f3bca28e20863d	NONE_CLOSED_CHILD_MEMBER_ASSIGNMENT:cd79e861eda80f39e4068da4ee6e723a691348753b4b5e83e8f3bca28e20863d	DENSE-SELECTOR-EXPANSION-v4-CLOSED
6a17d24226fd3057798834612beb51f310af2c124a5ca6387f0777e44be24d42	TRAIT-CLONE-01	CLUSTER_SOURCE_REFS_SELECTOR	92f2518b67f76891473f5d616b87596fbc0a27fca7f48ce95425235959581825	15	fd26cdd29f8da50bec20b71f9526324410d66b8921c3e59b8233277a67216f42	HELPER_CANARY	xlang_clone_source_effects	9126747e8ee6bb0e6e0c8eb46e9bacd920d52385d81ff81481ac24a020efd4b0	NONE	F-DENSE	DENSE-CLONE-FROM,DENSE-FRESH-CLONE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:2d571b437be365cbed332ca01bce3846233bb1312f7a4187e541094dba65d8d5	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:2d571b437be365cbed332ca01bce3846233bb1312f7a4187e541094dba65d8d5	DENSE-SELECTOR-EXPANSION-v4-CLOSED
6a17d24226fd3057798834612beb51f310af2c124a5ca6387f0777e44be24d42	TRAIT-CLONE-01	CLUSTER_SOURCE_REFS_SELECTOR	92f2518b67f76891473f5d616b87596fbc0a27fca7f48ce95425235959581825	16	8ce3fe7640117fbdc624b0da2f4b1124e58c1fdf579379f4faed5bbeeacad227	HELPER_CANARY	xlang_clone_helper_source_effects	ef866d56e4de2cfa87281e5702876fa97d15a527e337836143d5e91b5e7ef4c8	NONE	F-DENSE,F-RECURSIVE,F-SHARED	DENSE-CLONE-FROM,DENSE-FRESH-CLONE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:e9a800e10b35f157eb6ff6e0fa0df908d1744eae41df87871edc173890b6bfa5	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:e9a800e10b35f157eb6ff6e0fa0df908d1744eae41df87871edc173890b6bfa5	DENSE-SELECTOR-EXPANSION-v4-CLOSED
6a17d24226fd3057798834612beb51f310af2c124a5ca6387f0777e44be24d42	TRAIT-CLONE-01	CLUSTER_SOURCE_REFS_SELECTOR	92f2518b67f76891473f5d616b87596fbc0a27fca7f48ce95425235959581825	17	fb5ae98ad34f381fca27042bcf74d4be1e76940c6f651af44e9a6d5c5a91d13f	HELPER_CANARY	xlang_repeat_n_source_effects	0288bab2623c0a342aa16e8d7ac840816ab458c4a28927d5123a44a18e4bce6e	NONE	F-DENSE,F-ITERATION	DENSE-CLONE-FROM,DENSE-FRESH-CLONE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:d78aa085c3d8e7ee42c5f4d94b410ea8f99b3423971b3ebed16a87cac01f9a16	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:d78aa085c3d8e7ee42c5f4d94b410ea8f99b3423971b3ebed16a87cac01f9a16	DENSE-SELECTOR-EXPANSION-v4-CLOSED
0315d23fd78491b53fcad346473bba53d706b2fd631936b24fd6527f97e9b58a	TRAIT-DEFAULT-01	CLUSTER_RUST_SURFACES_SELECTOR	25d39a779d75287d8a27b726a634cc975784cd26e05b9e45bc21a4fa0558ae8a	1	55b0f6e2e9d2afbf0cbb9076480516a29213fc52bcd10fbeaded9da0cfbcc209	SELECTOR_CLAUSE	Default for Box-compatible defaults,Vec,VecDeque,LinkedList,BinaryHeap,maps,sets,String,Rc/RefCell when payload permits. Borrowed-empty Default for &[T], &mut [T], &str, and &mut str.	25d39a779d75287d8a27b726a634cc975784cd26e05b9e45bc21a4fa0558ae8a	a9a64a67943adda86e7ff656b8c449344f7e3d734fdef801fd2389ab18ded025,40c4e3e2a51f16680808964cf88f4b1be6f3012c64ed9895ffebac345a4fb8b7,8030375ead26df440734fe11468c514bc798e6bfee8114a976a259d459c56549,5e80fc1dbf49ab4ffe4db33d8d6565332f02825e773ba617e90445a6c48eefb0,b4b4f45f7d7389ceedb17cfc7b9e83e7aa8ed15d60dbe22cac7af9029f546277,df82ea2e8d3aea0d92dc7239a573e67c84433cd0a2ba386bf051356fef063e72,d1c4ee8c1a721762100ffd241817fe4c7fe862a5b9f66102b2f01766b6d97868,609289e501abc221eae2d1ae7811b9de41a010424b7729810e985f1a5abd1121,5fd5fef2edc641c88d130f0d53907738edbec3384c14fae8226b8bc6d1497534,41685c350c8ef2fc666d493c31afd81ea88e68ec9946eb5f0de41327a4e7cb8b,280ca05f1ac5ac911636af8ba9f98b76caefce1fdfa643f1bb4017bd2676fb3d,8491e3a163f5c93e3e7396e63896ff7f97b72ffee2ccf4c318815af5dfe818c5,e2e2cc6909b996bff0d9f03d54df9480d7d6e7d01650b681acfa49fdad831d7c,b107ce213a050c21705cb86539e275c86f998a981b8472a925c5521aad409557,a5a2f10a54d47c1b60fc8e4db10b4d88b1da0b9509fc80825384e3fe2cd6f819,03e04e910be62f56edbd5cc0bb6fdb0a89ca30ed268e4ca9a98968a48656684e,eeff27567b107b9b64b4b01b484a8ab603b97ed87e4ba38cb356c7b66b7977f5,d9f04475be0e6be8c42e3c649b8d916a99b3d317015e7964198ecf92bd929ea6,e54b357ab900a91ef4b373bdd3ea7a586d52e2576ea0a946c21a28c2970a8014,366d67ef5d0fd432e96b7fdc1e87afbe89fdcbd2309f2fa35cc0a43fcfe64c68,73d9d0073947286564a2a53cfc1fdc399ae245b06bb1854d4a7ebb9a3656353b,baad779ba7310262931a2a6649ee5b8cca4b80f7c18abe5a7317d1eaf1f3baa0,dc4076e2ee5ac46061773f021964e55d5b881e7ae285c45ba1f3c5c5f936a771,f20eaac31aca898848244c3e5b1a1c06a0283df3f75e6fd8292041264d3b2b3b,3c422ed783bd494814691c2e7643a8f573c38cb03b86e6f2720dd2ad9b33d7af,3aa19c83929b1455132d37f7177671a29f5ce04f0d99c3d7ff796c419be52141,b2eafce59d1cb0314553c7e0f844f5327d9e724890b6f725f3a4ee832dfca7c0,8e8aa6098ecb4dcf12f8a8f0a7cbcd9ac303e3c6b782210b39cbab22e4ac0b9f,3cd71cf640a68a40419f990bb3344fca315e0181f9b83b77f8bd4722cc16ef21,a28bf52fabe772c53c1e7a5881540fa056542cc98c174d99abadd0acdaccc4b2,618d8237061bb486541a0032571e7135838d6e2b097eb5ff1297012ecddc56fc,8a11be42903ebcacd11dd53581e4203b23ce096cc2c204d0f48b4117f2ac38f1,544295ccdbc2dbeccdf850c5e037eab1f417c2abe088850d9b0594db6f5d06de,868c440cf88a9455519ad893d624f4c7d70167403b491629acbcdc9bf958a516,78512bbf7f9eaa42f177f3f06da8c41e91cfc424f6f662d0f7350ebe9471c219,c1e47bad77d4c9a1d14375d2df40703b3b108b0cd79b9c528011800e25198190,05f78b947403c6ce75fba9032b6e9e9d8b01a76bce3a77d5f45ac2703a69616e,6b91e7eff26d82d8fa31655172de5b7a46190bc332bca73de6755be2cc1fd88b,78966e128824c46b64965c93648718a36bb27126b8d5257bec873755fa2c7c94,28fe2e9f41258abcc60f2eee9e8b4029e9a38edcf52a1a9db3ea3e04975702f2,9f0d3d3f11b0852900a19adf4e76cd51352ac5e5c1a0ad99a412c71d21a3f216,5fc362e90216954701fc56686fe0d13c8a9aa606281efdecf809b7033f21d204,c33fe20819e593e4211460f1807be59caaa62ec5f91776b96fc4cdeada28012b,5e5c2af7247a20f4281bd7a151727e9e8027d3d9d912a637fbc19d26a84cb0c9,77a8a1ce9432acb14415338d4df42f24cd6ebac28a47e87984c12deeb517e602,6db09059c5b02bcae33d6beb567bd070b450f7cd00261ec76b4e00c21eae4355,23b88db613c5ac3116bfcff84b79492670b4f81f391e0971eb8985202b757648,ecb649b2256ea247576155446ae5faac44ef7f4581ed11101f724b840c3f6f7c,bb2b74572ad4a1621dc247dc5270b6f3446673f25d6ad4dd0a67b4a76fc28246,bc2e054b96aed4c3e66c432c2c3fe1bd75a3432cb57d1c5b11dd6b1f1edf168e,8c6b4555266a8449ac335e97686b30cf285d2fddb10a6b97d613755467b23c80,09744adc6be6eacb216d69e0bb0f4aa41dddc71a6c886e390f3982576ae55ea9,d8fbdad5b251c08efe588ff541597657a1d9dd9abcd5b817a4fb8e198aa5a8c1,3a3a8eafd0fe23360f7e5dd3bd942df1bd4d7494595bd7201e6e0314c9356c70	F-DENSE,F-DEQUE,F-DYNAMIC-BORROW,F-HEAP,F-ORDERED,F-RECURSIVE,F-SHARED,F-SPARSE,F-TEXT,GATE-LINKED-COMPOSITION	DENSE-DEFAULT	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:fe761ae746d61fd1416218fa088307376a9d1ab864d553073aa322ce0971d1ff	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:fe761ae746d61fd1416218fa088307376a9d1ab864d553073aa322ce0971d1ff	DENSE-SELECTOR-EXPANSION-v4-CLOSED
623cff70e1a618ad8571abda3b13fb9df6ea1e973e190e0a7b39c08bfba15f73	TRAIT-DEFAULT-01	CLUSTER_IMPLEMENTATION_PRIVILEGE_SELECTOR	e8e9f4e91d26f9edf26e1c6f938ce813eea66f5a5fda0d5c8550b4d3d32aa6ed	1	b507a4328e8ebbf43b6e2cf6f367df9e79e6ac1dc6bc12f82ed906721dd733b0	SELECTOR_CLAUSE	Safe generic call	aa9e7abe61fcad943f4f62118ef2965d31a349064d4dd446eb25c8504ede0f32	NONE	F-DENSE,F-DEQUE,F-DYNAMIC-BORROW,F-HEAP,F-ORDERED,F-RECURSIVE,F-SHARED,F-SPARSE,F-TEXT,GATE-LINKED-COMPOSITION	DENSE-DEFAULT	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:64632dd2420deccabb3558eda734dc6f0094661542c6d75f4e55c7639c8faa40	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:64632dd2420deccabb3558eda734dc6f0094661542c6d75f4e55c7639c8faa40	DENSE-SELECTOR-EXPANSION-v4-CLOSED
623cff70e1a618ad8571abda3b13fb9df6ea1e973e190e0a7b39c08bfba15f73	TRAIT-DEFAULT-01	CLUSTER_IMPLEMENTATION_PRIVILEGE_SELECTOR	e8e9f4e91d26f9edf26e1c6f938ce813eea66f5a5fda0d5c8550b4d3d32aa6ed	2	a9eb85b1fd0d39032013030a26951611e1d63a9fc70675e56c46ff12612bbcf0	SELECTOR_CLAUSE	exact selected direct Default count=54	c210596e96864d19533c044c8250668cfa631b015273445f7af990f0b1a37264	NONE	F-DENSE,F-DEQUE,F-DYNAMIC-BORROW,F-HEAP,F-ORDERED,F-RECURSIVE,F-SHARED,F-SPARSE,F-TEXT,GATE-LINKED-COMPOSITION	DENSE-DEFAULT	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:02a2d34f2012ee9384c0b33dcb28a1fb1885664a95fc29eb9b485c1d720ee5a3	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:02a2d34f2012ee9384c0b33dcb28a1fb1885664a95fc29eb9b485c1d720ee5a3	DENSE-SELECTOR-EXPANSION-v4-CLOSED
fe923b34349ee9964ea44f6fd2350281d7a9df2e727049e7d61019ac748bffaa	TRAIT-DEFAULT-01	CLUSTER_SOURCE_REFS_SELECTOR	6187b8be3d9ce54625cc7925df7781623fe6661e1623ac2f54dc1b027cc627e4	1	aeee05e1eb779fca141afee2d3bd5d5753c88fcec0cc82c0dfa6ed4738dc839d	SELECTOR_CLAUSE	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv selection_family=DEFAULT (54 stable direct impls)	fd690c9c0c254963e1b1445d20fec8e4481fe2628314816b2134bc4841c541e3	NONE	F-DENSE,F-DEQUE,F-DYNAMIC-BORROW,F-HEAP,F-ORDERED,F-RECURSIVE,F-SHARED,F-SPARSE,F-TEXT,GATE-LINKED-COMPOSITION	DENSE-DEFAULT	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:facd09eee4652f1ddb5e30e6cd9bda7b04878047738d358ef89cdece49031724	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:facd09eee4652f1ddb5e30e6cd9bda7b04878047738d358ef89cdece49031724	DENSE-SELECTOR-EXPANSION-v4-CLOSED
fe923b34349ee9964ea44f6fd2350281d7a9df2e727049e7d61019ac748bffaa	TRAIT-DEFAULT-01	CLUSTER_SOURCE_REFS_SELECTOR	6187b8be3d9ce54625cc7925df7781623fe6661e1623ac2f54dc1b027cc627e4	2	5a315cb5cd04dc33ffb1936194c1c4c55b47917796d42a831897820295b92f4c	SELECTOR_CLAUSE	pinned Rust 1.97.0 library/core/src/slice/mod.rs:5634-5649 and library/core/src/str/mod.rs:3167-3186 borrowed-empty Default branches	4afc9967b0561b2467c6ad651c29a42bea9e12eb0caf7ac3b42bc78d577cf8e8	NONE	F-DENSE,F-TEXT	DENSE-DEFAULT	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:3dc7728910d341b44863978b0394d7cfd72262aaf1a4239b11113484ee127034	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:3dc7728910d341b44863978b0394d7cfd72262aaf1a4239b11113484ee127034	DENSE-SELECTOR-EXPANSION-v4-CLOSED
94a68ecb2300a5a394ec45a38531e4aefdc18a53cef0a3310a596a115b6bc2ab	TRAIT-CMP-01	CLUSTER_RUST_SURFACES_SELECTOR	87f9cb2707ecc830af25310746dc226d62c913894789cdba5eba0b4b0ce58c71	1	56b75de90305398266ed74203292f0d791e04d2d1645870d821d78014f4e271a	SELECTOR_CLAUSE	PartialEq,Eq,PartialOrd,Ord,Hash impls for arrays,slices,Vec,VecDeque,LinkedList,BinaryHeap,maps,sets,String,str,Rc/Weak where provided	87f9cb2707ecc830af25310746dc226d62c913894789cdba5eba0b4b0ce58c71	aed59ebc8e684a29bf87799df11f5a223245a8a68ceacfc425ef8aa9bcbfa524,14d5c566506ec9ae229d206c20d4a785052165528726540b610c64caf9932f7e,b395894d127a2a400d28d6b39abf82a70e38875b7ba28890d63c450e53093512,a6e23a17167e13ac13c9cd296505c0d5024ad7f25fa9923a8cc94663fea38557,2a3fd30595016f2614b043b58c6f85a41e8a62716c10034c5effb5a2c3b6b3b8,817132d8c9a000583c26bd2b155bda40fdafa4cd4ea1a2084fce2124390bbe61,a7e30707ac66be3a6f72e60672f75c241811f4718fc4cd61e12cd32349461061,a20d64e8a8a5beff74126583f8b335fc69901792118221abb27c77f9580961f4,278739d42a9f1d4fe4559b2106ff1d3b53fd796f2364e3760ae15ea7dafe13ad,5181f0ac7dab17e05f38789bb818809767ee7fced7f7237d1e99b7756e41ade3,02074e55619ad5435c42f2394a50ef8d47299cc944c17c135643d823d56e42a1,8e70f71282b5d2711f6c3de8b5711c74dece9532f892ffde2fe97453ac632fc0,a3aed97cba3924472e6ce0e32817a5f55a46a2ea1da7259d41b21f894b464208,381bf1bb9bfa578cc623aa1f8c4aeac834b7d2bbba4a6ab4f3ca0830f798b1ed,044558df9c87192c0fbdcccf9a6c3966630c109f18419843f404b1ac1c6a5bc7,f0e6ba75533a34182fb5f713f9f8298d783f6f64e8f82932455cb3d3d4cb4706,66a22081161f32ff63c84544428ec3a93b5173abcecfd94ee8ef42e5c20835ec,9cb93e345ce2452c976e490c71b6b16b1690f55b1d376cb8de92b7e5eeabd8fc,8e343241631edfe7c02cbb904832037ffb07fbc0191f71062803d0daa5f701f4,5d315039e7ed0973957161e4694942d898e6c7d6332d62081be6fa68588f49b5,8eb1fa0625a9b1f94361b903943810f59ed87635545333a5a5083fa07260b095,85bd34c6cfcb45531eef3a789319a8e3093a372bea432a78bcaf5171f3439b15,1cee3400464edbb9629fed430de1c76a224c5318d6b73096fecf0dc10f159d13,af9000dcb7bc552597143d1ab3d372c56213fe4c2f4549ff5a4f8b2737a09501,60bdd99409df8b992ac70d07d1e569feb76e317016146ab7e569f77f8172c8d1,60107cd1e7cc93af2d378eb79e50088e657f00d010ef5eefca3fe517b9649e4b,7276131a54a9decedae5bcef09bc9ab5e4407e81e7d5f20a6ebdc9054072e2b1,53fb1caab3ed163db01d17114d519ec22dd6531602997ed643f5c620c6fd2778,ba73cb9440939b12fa7d27f0698935fcb53b97a0f06302b7ba8430220b5b5706,4af1f163bc382ed6036274c30dbee060ab766afe09dac767b83b82989a30b208,3fbe967a0fab645eb47b708acc1ba4201d53fbcb1dc6c523def33bd4c3a128ee,1dc4c1c15a02955009e3a2380b75e7e8914caa4e30d4742f08b15db3731be36a,71d5eb941f48c38979695b84f986acbe293f70f0de7abf18294def1e27dd5530,40c5518fc706becb4e6f9532c0af201bc30aed91e5db56c7b4dd28c17db71303,63dfc8a0be17cf168dea17fadc08a01b805a6247e9f28fe904bb2b65e7add5e4,baa19f86a422c18972838c2be15f5253b4b98e738da7f4592c227b539834a4a6,17b9c1ae5cbc2b1c7ddfd6373d9b5136e04e4010750b61fc751e93c583a238ef,e0066237512ac2775cd9dec2cd7fcb359973c03863aceb1578d295505b93ac01,9d7cf64ff3111be3f689cd61eca6e80838a66b4fe3b68de8b05e1961cf013c14,f01328d27195c4e0c6237d5c51c897f8f47426884a01c6f04de0ec24df6ee692,e8eb46a0a458d0440f6c70ae3dce08840bcbdfe50e3b613efc16698ae99f9187,59c3ea09682f3f7ae8d05424dedb4176cc62460419b3bf716e721ef59bf3b042,626c6499aacc058a66e51aa347061a9e28bca784d2c5aba04ceaed5253f390b0,0b2870786ae8feb0a1a62a2d52a06934d7629aa8aef535d0d32d17ed3acb1cbb,7878db5fb3094e6ebe47ed039e4a98427dab38e820fba0cd560d33a6ed09eda4,875c4f59bd23e9c94f24472c996ef4be9b81979fec78a8a7daab59c54a5bb20e,083ffbdf5d9ca4b74c06a6639b184eab394ffe4410d64b3db11289a62c95616c,17277860791d9c154268a11b9a280a25ce4ad735234c60c086549ad49172d499,0a40cdb603d6e4c12fdc54cf6ffd98f8a67702514529b221b9a96e8f42772bac,a04072d187611037a4e3db01e3a66ec9bf1d287b52cceda2d50e132edaed155c,4134058a32e842c0940bee5362d3dacbf5dbd20ad02b78f5a588b206f7f0be67,1142d171499dc1dab75e94f1a75bd713a69fa1bd113ccab9e307529d7bdc5095,d855627a739c2e6d20a553dfa79df281e412375483051808adf7a7717e49f6f9,e781e9039a4b855041f274a7f03b90d951b2b24cb8a980892940e53aea426d71,791cce5d58f2889becdaa742e32acff531d181f63f14baf79652d065b0ab1e79,fbfbcc78bff2d8c12d4d77e82b74b466303c46be66d55db44cdfcafd6f90c13b,598fb7f8538cc7b339d7f437c1273c88a17d694c5abfffed8ea9c35ffa627dff,ec0f2557884124ffabf494442f14222424eb49b4b4c8ab26af0db2dffe695e48,7c171e1a349c30b0ac324fee31f338b121c0b99a457c44a9eadc961aa1a88948,6939d229ebd6f846b260eb6304d66e9582446a6266708a5061e30185ac3cdbcf,dd72ddb15539d6324828b7fba08b0e4e570e38a2a73599986eab1650de0ea9ed,3dd27f37132ad7517370afc8cf83e63cd4840eb0ed67bb5f2e970c750d4c9670,fb0ec072a75c41665574c3837ec178b2ba5a287c4aa7817d670666de9124a9e9,53346cc9b83b30856b840e23456f11c845be7dc09ecc384d1897473a8c61d9f0,9db766be10c28a79c3a310a815602462598416dfc4b231ac6af1b152406beb76,ba7f8190bf14b7afd9c431b0acc31b1f2ea46d46f5fddb28197a2998bb6dd09b,7f008d698426185798e1928f7e263c17d5c71e5a095652d926df9b77b5187218,a0ab3c46402d4ec514880d1d8958ceea8ab5a82f5ae8d217acedd0347d4a37c9,4a82354e65e31f685624696a579ce7f1cb570a45f5fb68b5f24231e716e35d36,650b6ff20290e3b41cbe9a0663c19093419ad62b9f4af1db3e8fcda60fc06f4b,ed729867feec99409da85d38c24a66434b692870d7a90e64163125f386db5733,501ab34a9caf1c234bf4d40f79e3026ae1db665724e460bbcfcea74bf01a9b8a,aceef140e3a7b4963eefc082447d0b3445feb300e5f82d9deba6c84daff9e4e6,3be25dc2d73e2600a58e6c158e697c1576a01218ed3d40352bba3c90916eedab,42b5fec54704e2fed032da0c9ffa86d94fabf71f36599390427d44f6a24b92e0,47f680409d8066898f00c6240e7413a62b1368657962bc23bedf751227f38222,e762368aeeadb6189995f93e11894a4a07a6c820d4ddcb15ca215abd3481f525,6a58f163a785e5b11033bf48cd4c250bfad5d73e266a509596bb23b374450a1a	F-DENSE,F-DEQUE,F-ORDERED,F-SHARED,F-SPARSE,F-TEXT,GATE-LINKED-COMPOSITION	DENSE-COMPARE,DENSE-HASH-TRAVERSAL	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:ff9c7449dc4e410e135d436f8eb2c28d25bcc882776ff8d04765ef95e76c2cf5	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:ff9c7449dc4e410e135d436f8eb2c28d25bcc882776ff8d04765ef95e76c2cf5	DENSE-SELECTOR-EXPANSION-v4-CLOSED
66db7be05eea1e898ae54d90229e616b021def11499595d69632145eac484d91	TRAIT-CMP-01	CLUSTER_IMPLEMENTATION_PRIVILEGE_SELECTOR	71bb7d295dba96ec94ba785662778a34ae267ca3a68509e9b78270f6cfb4653f	1	6b13e0e11799bd2d8ea06c35e4ec8c12bd189c0ed613f0e216bc55e99d92adf2	SELECTOR_CLAUSE	Safe traversal	8155c3014a1969ebcbc9357286febadec90426d7005abbab52205804a25cb69c	NONE	F-DENSE,F-DEQUE,F-ORDERED,F-SHARED,F-SPARSE,F-TEXT,GATE-LINKED-COMPOSITION	DENSE-COMPARE,DENSE-HASH-TRAVERSAL	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:c4bc1a94cedab8b2e1228ee1d4715d9195bcb75ad6730f5814f0e04f7af6c689	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:c4bc1a94cedab8b2e1228ee1d4715d9195bcb75ad6730f5814f0e04f7af6c689	DENSE-SELECTOR-EXPANSION-v4-CLOSED
