impl_key	selection_family	owning_contract_ids	trait_path	trait_application	implementer	impl_signature	associated_bindings	required_method_shapes	stability	stable_since	stable_surface_reachable	stable_surface_note	ownership_shape	rustdoc_identity	rustdoc_aliases	source_identity	source_snippet_sha256
f2554c5d8920dc42edc43fb9ad4893735cc942b4c2dda2729ff89eef8ddcb448	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<Box<str, A>>	String	impl<A: Allocator> FromIterator<Box<str, A>> for String	NONE	fn from_iter<I: IntoIterator<Item = Box<str, A>>>(iter: I) -> String	stable	1.45.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/boxed/struct.Box.html#impl-FromIterator%3CBox%3Cstr,+A%3E%3E-for-String	alloc/string/struct.String.html#impl-FromIterator%3CBox%3Cstr,+A%3E%3E-for-String	library/alloc/src/string.rs:2428-2434	be4700bf6c604f577939bb1ddb05ca16dfacc13ccda96047d002b09f42d80403
334ae469566e18de21a83b4bb08d93ad359ac4c354589fba22998306d2a446c4	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<(K, V)>	BTreeMap<K, V>	impl<K: Ord, V> FromIterator<(K, V)> for BTreeMap<K, V>	NONE	fn from_iter<T: IntoIterator<Item = (K, V)>>(iter: T) -> BTreeMap<K, V>	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_map/struct.BTreeMap.html#impl-FromIterator%3C(K,+V)%3E-for-BTreeMap%3CK,+V%3E	NONE	library/alloc/src/collections/btree/map.rs:2539-2555	ccb279bcf124dd4be4adda14dade85d28d20e034848e524272a8a9f95fdacd5a
30f062062cd5e2edb1d6f81009f290b3c224574f5c67658c4a0093cf388e3f6a	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<T>	BTreeSet<T>	impl<T: Ord> FromIterator<T> for BTreeSet<T>	NONE	fn from_iter<I: IntoIterator<Item = T>>(iter: I) -> BTreeSet<T>	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_set/struct.BTreeSet.html#impl-FromIterator%3CT%3E-for-BTreeSet%3CT%3E	NONE	library/alloc/src/collections/btree/set.rs:1470-1482	aad4fdbffc1d4ddc199ed7856d1c09f1f71177aaad20f0bb57ce2db885456e3a
45e733a2b1b0cdd8e2f1d57edbdb202411638cd9df42ddde030dc2ae09ae9aad	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<T>	BinaryHeap<T>	impl<T: Ord> FromIterator<T> for BinaryHeap<T>	NONE	fn from_iter<I: IntoIterator<Item = T>>(iter: I) -> BinaryHeap<T>	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/binary_heap/struct.BinaryHeap.html#impl-FromIterator%3CT%3E-for-BinaryHeap%3CT%3E	NONE	library/alloc/src/collections/binary_heap/mod.rs:1991-1995	3a26c88f519273ffbfc0943824d34913ca157cc8fcb5d98111c76cecefceae9e
38552f9bb8e9d82d7292875aaa52af33bd2cb653e110d19e333a9b7a81f70615	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<T>	LinkedList<T>	impl<T> FromIterator<T> for LinkedList<T>	NONE	fn from_iter<I: IntoIterator<Item = T>>(iter: I) -> Self	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/linked_list/struct.LinkedList.html#impl-FromIterator%3CT%3E-for-LinkedList%3CT%3E	NONE	library/alloc/src/collections/linked_list.rs:2049-2055	75ac7a83a21467405d2a776408a7f182d15650ecd14cd539bfd5f9b45fd62139
0db5f5a5cda3f4a241b68cbcff868900e67ae6bb70ed29b01b710fb7b8e14184	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<T>	Rc<[T]>	impl<T> FromIterator<T> for Rc<[T]>	NONE	fn from_iter<I: IntoIterator<Item = T>>(iter: I) -> Self	stable	1.37.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/rc/struct.Rc.html#impl-FromIterator%3CT%3E-for-Rc%3C%5BT%5D%3E	NONE	library/alloc/src/rc.rs:3085-3127	2ce7d80cd6553c34ad03d87dba04ad3ee202faae0c2dedb7cc8976096e04a978
1fed0406b1b7fe19a1b081b0252e38d63ba19de2bfed8f29856266c2aec4df5e	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<T>	Vec<T>	impl<T> FromIterator<T> for Vec<T>	NONE	fn from_iter<I: IntoIterator<Item = T>>(iter: I) -> Vec<T>	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-FromIterator%3CT%3E-for-Vec%3CT%3E	NONE	library/alloc/src/vec/mod.rs:3923-3928	a9e9a05674002830ace509ffbe618736c381fa5dec69fac30c2405406b4168bf
5e3a1dfb28e108fddce27b081ab33aa4ea7dee788a68f52e0697dbd2e493fbd9	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<T>	VecDeque<T>	impl<T> FromIterator<T> for VecDeque<T>	NONE	fn from_iter<I: IntoIterator<Item = T>>(iter: I) -> VecDeque<T>	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-FromIterator%3CT%3E-for-VecDeque%3CT%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:3826-3830	70ee44e838145ec101a66fec74047ca2b62ed564e4c9564b566d25922b926d5c
1b484c31e4b9ae229838e4558577e5abc7086d002311c7e834688fd034005ecc	FROM_ITERATOR	TRAIT-COLLECT-01	std::iter::FromIterator	FromIterator<(K, V)>	HashMap<K, V, S>where K: Eq + Hash, S: BuildHasher + Default,	impl<K, V, S> FromIterator<(K, V)> for HashMap<K, V, S>where K: Eq + Hash, S: BuildHasher + Default,	NONE	fn from_iter<T: IntoIterator<Item = (K, V)>>(iter: T) -> HashMap<K, V, S>	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	std/collections/hash_map/struct.HashMap.html#impl-FromIterator%3C(K,+V)%3E-for-HashMap%3CK,+V,+S%3E	NONE	library/std/src/collections/hash/map.rs:2939-2953	963ccf4e522cb78f3a08bb600c569bea6eda9769d7781167619622d06c491ef5
f6f122adeae9d2127874c42dc7dfca8a79fd10e5c46f239d26e2187b9e80b0eb	FROM_ITERATOR	TRAIT-COLLECT-01	std::iter::FromIterator	FromIterator<T>	HashSet<T, S>where T: Eq + Hash, S: BuildHasher + Default,	impl<T, S> FromIterator<T> for HashSet<T, S>where T: Eq + Hash, S: BuildHasher + Default,	NONE	fn from_iter<I: IntoIterator<Item = T>>(iter: I) -> HashSet<T, S>	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	std/collections/hash_set/struct.HashSet.html#impl-FromIterator%3CT%3E-for-HashSet%3CT,+S%3E	NONE	library/std/src/collections/hash/set.rs:1182-1193	1bac4d4116b991237b11407b44771a100376789a28ddc7510394cca36f37c073
22cf059cbe4185b4611c461e54d9eb6fcef21c633b43a6eeae250343c5371d32	INDEX	TRAIT-INDEX-01	core::ops::Index	Index<I>	strwhere I: SliceIndex<str>,	impl<I> Index<I> for strwhere I: SliceIndex<str>,	type Output = <I as SliceIndex<str>>::Output	fn index(&self, index: I) -> &I::Output	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.str.html#impl-Index%3CI%3E-for-str	NONE	library/core/src/str/traits.rs:55-65	5eb204eac90f729107dba78b34d52ac15f37ea818946e52a83a5452d4e2ebaf1
cdff7b23354549586c628a79d1ae50bda57e6e2ac64878a87d7d3f41dd42bf95	INDEX	TRAIT-INDEX-01	core::ops::Index	Index<I>	[T; N]where [T]: Index<I>,	impl<T, I, const N: usize> Index<I> for [T; N]where [T]: Index<I>,	type Output = <[T] as Index<I>>::Output	fn index(&self, index: I) -> &Self::Output	stable	1.50.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.array.html#impl-Index%3CI%3E-for-%5BT;+N%5D	NONE	library/core/src/array/mod.rs:383-393	b6b748a918011f21ea9a56d9cb0a50c2749f0cae29237c6af0407c4b689a036a
116eef7e5f384038b877ab1e079be91a2d5cfcc765352efec9474aa13a574c06	INDEX	TRAIT-INDEX-01	core::ops::Index	Index<I>	[T]where I: SliceIndex<[T]>,	impl<T, I> Index<I> for [T]where I: SliceIndex<[T]>,	type Output = <I as SliceIndex<[T]>>::Output	fn index(&self, index: I) -> &I::Output	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.slice.html#impl-Index%3CI%3E-for-%5BT%5D	NONE	library/core/src/slice/index.rs:11-21	2c3fd70c23505adbf8a4e3b189d6c7fa9eb91ecb3417ae886c0c6691e59bc28e
783570856f89ac377a00318375ab2c53e77520553358fdbe59a43e0159cf7362	INDEX	TRAIT-INDEX-01	core::ops::IndexMut	IndexMut<I>	strwhere I: SliceIndex<str>,	impl<I> IndexMut<I> for strwhere I: SliceIndex<str>,	NONE	fn index_mut(&mut self, index: I) -> &mut I::Output	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.str.html#impl-IndexMut%3CI%3E-for-str	NONE	library/core/src/str/traits.rs:69-77	1982caca6567e02a03596270b2b0604cb92d76f877885fe411d85e7ea6b0b328
c4ccface69170974b00ad9fe0a920dc6fea2312a22b3726ca668eacdaff88f5e	INDEX	TRAIT-INDEX-01	core::ops::IndexMut	IndexMut<I>	[T; N]where [T]: IndexMut<I>,	impl<T, I, const N: usize> IndexMut<I> for [T; N]where [T]: IndexMut<I>,	NONE	fn index_mut(&mut self, index: I) -> &mut Self::Output	stable	1.50.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.array.html#impl-IndexMut%3CI%3E-for-%5BT;+N%5D	NONE	library/core/src/array/mod.rs:397-405	b7d25dc957186ae7f7fa118fad75b8ffa625c4dbd6c290905456ec8486a70cce
828bfa78fd9544a6d2ae9838a47505ddc81d07c957e890babb17dd3c3ddedf15	INDEX	TRAIT-INDEX-01	core::ops::IndexMut	IndexMut<I>	[T]where I: SliceIndex<[T]>,	impl<T, I> IndexMut<I> for [T]where I: SliceIndex<[T]>,	NONE	fn index_mut(&mut self, index: I) -> &mut I::Output	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.slice.html#impl-IndexMut%3CI%3E-for-%5BT%5D	NONE	library/core/src/slice/index.rs:25-33	913f91e440a8b9e1c1307fec7d8673d1eb580eabcc89a38c3609a26b1c54b068
f1223b35985c0437407d1b39607d41a7fbda837f65f5cce65d300a0fc9d394f0	INDEX	TRAIT-INDEX-01	core::ops::index::Index	Index<I>	Stringwhere I: SliceIndex<str>,	impl<I> Index<I> for Stringwhere I: SliceIndex<str>,	type Output = <I as SliceIndex<str>>::Output	fn index(&self, index: I) -> &I::Output	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-Index%3CI%3E-for-String	NONE	library/alloc/src/string.rs:2807-2817	a51663107eefc9106141ad6561730f8e920cd4ecee009e5dd368961275447f9a
9fcb817ebdabdd649a286c811dd0ea4b28d55193fe6ea99d47e294a453799eed	INDEX	TRAIT-INDEX-01	core::ops::index::Index	Index<&Q>	BTreeMap<K, V, A>where K: Borrow<Q> + Ord, Q: Ord + ?Sized,	impl<K, Q, V, A: Allocator + Clone> Index<&Q> for BTreeMap<K, V, A>where K: Borrow<Q> + Ord, Q: Ord + ?Sized,	type Output = V	fn index(&self, key: &Q) -> &V	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_map/struct.BTreeMap.html#impl-Index%3C%26Q%3E-for-BTreeMap%3CK,+V,+A%3E	NONE	library/alloc/src/collections/btree/map.rs:2638-2654	d78faf8c4e0ee14ed019f35a2d58dfef7ccafdf88931f97cb1f71401c083f08d
be15530ab13eb9fc27e2f1f9b684123f88cad844b888cf19707b61f86c17b4a9	INDEX	TRAIT-INDEX-01	core::ops::index::Index	Index<usize>	VecDeque<T, A>	impl<T, A: Allocator> Index<usize> for VecDeque<T, A>	type Output = T	fn index(&self, index: usize) -> &T	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-Index%3Cusize%3E-for-VecDeque%3CT,+A%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:3808-3815	296ad143124574fd1b84524982264b5d77f6030d27ea4012543e405876f35a90
f85c77a2a8c5580cc464a76ca3501c146297f546bde2698347dbb04183262be1	INDEX	TRAIT-INDEX-01	core::ops::index::Index	Index<I>	Vec<T, A>	impl<T, I: SliceIndex<[T]>, A: Allocator> Index<I> for Vec<T, A>	type Output = <I as SliceIndex<[T]>>::Output	fn index(&self, index: I) -> &Self::Output	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-Index%3CI%3E-for-Vec%3CT,+A%3E	NONE	library/alloc/src/vec/mod.rs:3859-3866	6dff1f726e2b0eec994379122407a807037454faeb93c0cf0fcf1c042f3c9e58
39ca52323d7b85a59715c37675aaf894ced0a228b0cf499149ff28f327ad5c4c	INDEX	TRAIT-INDEX-01	core::ops::index::IndexMut	IndexMut<I>	Stringwhere I: SliceIndex<str>,	impl<I> IndexMut<I> for Stringwhere I: SliceIndex<str>,	NONE	fn index_mut(&mut self, index: I) -> &mut I::Output	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-IndexMut%3CI%3E-for-String	NONE	library/alloc/src/string.rs:2820-2828	91b21307496adc7c2de741820cf184e7422c82b734016e18cb2444f8863de4be
ac6c42ce32295869a2fc63c6015ae00686b568abd9dd8dd368066174bbdd42da	INDEX	TRAIT-INDEX-01	core::ops::index::IndexMut	IndexMut<usize>	VecDeque<T, A>	impl<T, A: Allocator> IndexMut<usize> for VecDeque<T, A>	NONE	fn index_mut(&mut self, index: usize) -> &mut T	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-IndexMut%3Cusize%3E-for-VecDeque%3CT,+A%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:3818-3823	b5f9351a77d92968897257a55a6e9f338e5d2f89d76f9a66fd107059321b9ac0
94f182fd208191b71bc9d56ceb59f1d81e01b34b7536034fb08bc123f170eabe	INDEX	TRAIT-INDEX-01	core::ops::index::IndexMut	IndexMut<I>	Vec<T, A>	impl<T, I: SliceIndex<[T]>, A: Allocator> IndexMut<I> for Vec<T, A>	NONE	fn index_mut(&mut self, index: I) -> &mut Self::Output	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-IndexMut%3CI%3E-for-Vec%3CT,+A%3E	NONE	library/alloc/src/vec/mod.rs:3870-3875	3cbe448a74117a05f5ae1f2598684230c3c52c6e2056201f6316d5065115b0f9
396b2b746c5a17c08ce9aeb49d57ab45356f7cda0bd33f0c85e913a159801765	INDEX	TRAIT-INDEX-01	std::ops::Index	Index<&Q>	HashMap<K, V, S, A>where K: Eq + Hash + Borrow<Q>, Q: Eq + Hash + ?Sized, S: BuildHasher, A: Allocator,	impl<K, Q, V, S, A> Index<&Q> for HashMap<K, V, S, A>where K: Eq + Hash + Borrow<Q>, Q: Eq + Hash + ?Sized, S: BuildHasher, A: Allocator,	type Output = V	fn index(&self, key: &Q) -> &V	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	std/collections/hash_map/struct.HashMap.html#impl-Index%3C%26Q%3E-for-HashMap%3CK,+V,+S,+A%3E	NONE	library/std/src/collections/hash/map.rs:1501-1519	13a602f46714a14dab044a81e6a1ffd94d82b1124bb27a85fe9420c00cbb8f09
8494529e90ad7b4721640c28548896613f7fdc11e1c853311acdfffaedc6fdab	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::IntoIterator	IntoIterator	&'a [T; N]	impl<'a, T, const N: usize> IntoIterator for &'a [T; N]	type IntoIter = Iter<'a, T> | type Item = &'a T	fn into_iter(self) -> Iter<'a, T> ⓘ	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.array.html#impl-IntoIterator-for-%26%5BT;+N%5D	NONE	library/core/src/array/mod.rs:362-369	19a4ca9ca2e515e40d949513065a43b51b3a058ab77dd1336cbace659fbda01a
61140975330c05c0c9cf22d76718d9eea2904dbcb53f167bcd2861454ca8fff3	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::IntoIterator	IntoIterator	&'a mut [T; N]	impl<'a, T, const N: usize> IntoIterator for &'a mut [T; N]	type IntoIter = IterMut<'a, T> | type Item = &'a mut T	fn into_iter(self) -> IterMut<'a, T> ⓘ	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.array.html#impl-IntoIterator-for-%26mut+%5BT;+N%5D	NONE	library/core/src/array/mod.rs:372-379	dd725ed3279bc29407ce6a889dbec3b5339e8d651a3563079741b96112e52794
4a5d5340e6e5907b034379f4bf23f0f81841c3dc8a9d473aa3b33fe8281fd201	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::IntoIterator	IntoIterator	&'a [T]	impl<'a, T> IntoIterator for &'a [T]	type IntoIter = Iter<'a, T> | type Item = &'a T	fn into_iter(self) -> Iter<'a, T> ⓘ	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.slice.html#impl-IntoIterator-for-%26%5BT%5D	NONE	library/core/src/slice/iter.rs:19-26	db183487deb010d4dc07662020a804f0ba4b6fba63873945a3f8011565f1e7ba
99a070a2968b4387ccda0d9c2a266cdaed53affa9f92cefdae486053b84d7174	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::IntoIterator	IntoIterator	&'a mut [T]	impl<'a, T> IntoIterator for &'a mut [T]	type IntoIter = IterMut<'a, T> | type Item = &'a mut T	fn into_iter(self) -> IterMut<'a, T> ⓘ	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.slice.html#impl-IntoIterator-for-%26mut+%5BT%5D	NONE	library/core/src/slice/iter.rs:29-36	be934febccdbfea4a57cb87080c8eee03472d5768366205dc3fd062d7de71e23
ffe0b1b4b698fb7da12d2807738c261fffb011c696b119736ae1745acbd69509	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::IntoIterator	IntoIterator	[T; N]	impl<T, const N: usize> IntoIterator for [T; N]	type IntoIter = IntoIter<T, N> | type Item = T	fn into_iter(self) -> Self::IntoIter	stable	1.53.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.array.html#impl-IntoIterator-for-%5BT;+N%5D	NONE	library/core/src/array/iter.rs:39-74	c27cc24bd215389b09e2c0de895b7e55382181cc144ae72bcd54acb05226a311
82422b1e2cc9e7665e3c0e2372df7461d55583eb9054122b3895464751386fc1	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::traits::collect::IntoIterator	IntoIterator	&'a BTreeMap<K, V, A>	impl<'a, K, V, A: Allocator + Clone> IntoIterator for &'a BTreeMap<K, V, A>	type IntoIter = Iter<'a, K, V> | type Item = (&'a K, &'a V)	fn into_iter(self) -> Iter<'a, K, V> ⓘ	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_map/struct.BTreeMap.html#impl-IntoIterator-for-%26BTreeMap%3CK,+V,+A%3E	NONE	library/alloc/src/collections/btree/map.rs:1722-1729	849456c45e52a7184c54b22aa06344b6cfe1cfd9897e8728c1901535c43d39eb
f5822ff97776aa73516ce2763bc01946ea4ba6ef8d894d13a64b66d93f35fc06	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::traits::collect::IntoIterator	IntoIterator	&'a mut BTreeMap<K, V, A>	impl<'a, K, V, A: Allocator + Clone> IntoIterator for &'a mut BTreeMap<K, V, A>	type IntoIter = IterMut<'a, K, V> | type Item = (&'a K, &'a mut V)	fn into_iter(self) -> IterMut<'a, K, V> ⓘ	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_map/struct.BTreeMap.html#impl-IntoIterator-for-%26mut+BTreeMap%3CK,+V,+A%3E	NONE	library/alloc/src/collections/btree/map.rs:1800-1807	7ec0e0e4275d86f1dc5f19d30f86d3f2b63041d89fcfce7ba72608a03336f519
11b21ada3ccf1c7311257e8a6d6fa28cbd99445e9994a91df30ca9a359010a6f	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::traits::collect::IntoIterator	IntoIterator	&'a BTreeSet<T, A>	impl<'a, T, A: Allocator + Clone> IntoIterator for &'a BTreeSet<T, A>	type IntoIter = Iter<'a, T> | type Item = &'a T	fn into_iter(self) -> Iter<'a, T> ⓘ	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_set/struct.BTreeSet.html#impl-IntoIterator-for-%26BTreeSet%3CT,+A%3E	NONE	library/alloc/src/collections/btree/set.rs:1542-1549	4c4b39e9a7a7b71c38ea78e91a86dcacf5f6149be4c1b06853601969f230caaa
a19c14a27954d4ce64a1cf9b846cb95fc4b75c041ad2ed7421d68f6ae17014d5	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::traits::collect::IntoIterator	IntoIterator	&'a BinaryHeap<T, A>	impl<'a, T, A: Allocator> IntoIterator for &'a BinaryHeap<T, A>	type IntoIter = Iter<'a, T> | type Item = &'a T	fn into_iter(self) -> Iter<'a, T> ⓘ	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/binary_heap/struct.BinaryHeap.html#impl-IntoIterator-for-%26BinaryHeap%3CT,+A%3E	NONE	library/alloc/src/collections/binary_heap/mod.rs:2026-2033	1002a446bc718131a85f3e006c851f16db91fdc3678fb4fe78995df2388dfa55
1ad3354ad1b466be5167ca13a22cc01d0e21d77d4183c2e8db74912bf658af15	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::traits::collect::IntoIterator	IntoIterator	&'a LinkedList<T, A>	impl<'a, T, A: Allocator> IntoIterator for &'a LinkedList<T, A>	type IntoIter = Iter<'a, T> | type Item = &'a T	fn into_iter(self) -> Iter<'a, T> ⓘ	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/linked_list/struct.LinkedList.html#impl-IntoIterator-for-%26LinkedList%3CT,+A%3E	NONE	library/alloc/src/collections/linked_list.rs:2070-2077	17f746e18ab6a40d8b5f5d6ecd6b27796ba460cb44b49e72797f07826f95b8a7
3749cd638f61ae83e9e0c20aa836845ead5bbaeb650381cd742b2e88d1c5ba68	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::traits::collect::IntoIterator	IntoIterator	&'a Vec<T, A>	impl<'a, T, A: Allocator> IntoIterator for &'a Vec<T, A>	type IntoIter = Iter<'a, T> | type Item = &'a T	fn into_iter(self) -> Self::IntoIter	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-IntoIterator-for-%26Vec%3CT,+A%3E	NONE	library/alloc/src/vec/mod.rs:3970-3977	0e8d90c618cf28460b9ebec06990a70511ec91f4f6a62dda471d08f4363abbb2
82752ce7262edf1795e6700fc6a34bfee283b2deb523593600ebbaeb5b1f7249	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::traits::collect::IntoIterator	IntoIterator	&'a VecDeque<T, A>	impl<'a, T, A: Allocator> IntoIterator for &'a VecDeque<T, A>	type IntoIter = Iter<'a, T> | type Item = &'a T	fn into_iter(self) -> Iter<'a, T> ⓘ	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-IntoIterator-for-%26VecDeque%3CT,+A%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:3845-3852	28255e27cf0718998a03d3e6cb7a33d5cbdda07df66e1580ac2724ec932da8f8
0b374352d5b563b7cf65e1e2d87abb42a8edc353c97f49d719457fbde0bca415	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::traits::collect::IntoIterator	IntoIterator	&'a mut LinkedList<T, A>	impl<'a, T, A: Allocator> IntoIterator for &'a mut LinkedList<T, A>	type IntoIter = IterMut<'a, T> | type Item = &'a mut T	fn into_iter(self) -> IterMut<'a, T> ⓘ	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/linked_list/struct.LinkedList.html#impl-IntoIterator-for-%26mut+LinkedList%3CT,+A%3E	NONE	library/alloc/src/collections/linked_list.rs:2080-2087	bddc7becd218df8df324b3586eb23ed23006bce349e3a0492f3e6defaf717c8a
b8d877919b0df1a4ba91d6ca9a05fe1f7914e6bfcbd9d98c6f5df00dd7f913ba	INTO_ITERATOR	TRAIT-INTOITER-01	core::iter::traits::collect::IntoIterator	IntoIterator	&'a mut Vec<T, A>	impl<'a, T, A: Allocator> IntoIterator for &'a mut Vec<T, A>	type IntoIter = IterMut<'a, T> | type Item = &'a mut T	fn into_iter(self) -> Self::IntoIter	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-IntoIterator-for-%26mut+Vec%3CT,+A%3E	NONE	library/alloc/src/vec/mod.rs:3980-3987	a48b612b384aefa4588446c5f693b195c2a09a07291318c32a8d2953dd6ef6d2
